48,-2.63695597648621,0.07501707226038,10,6,3,0,3,1,3.0,SRID=4326;POINT(120.7774993904165 31.59246216333166)
49,-2.65512180328369,0.46828091144562,3,6,3,0,2,1,3.29999995231628,SRID=4326;POINT(120.77591555703151 31.59165860393104)
50,-2.6157398223877,-0.1499006152153,10,6,3,0,2,1,3.29999995231628,SRID=4326;POINT(120.77560988942328 31.59150422851863)
51,-2.61548185348511,-0.22457468509674,10,6,3,0,2,1,3.29999995231628,SRID=4326;POINT(120.77560998136978 31.591504310247)
52,-2.63493585586548,-0.35092747211456,3,5,3,0,2,1,2.90000009536743,SRID=4326;POINT(120.7738096256739 31.59060637128493)
53,2.33962845802307,-0.13869559764862,10,5,3,0,3,1,3.61999988555908,SRID=4326;POINT(120.77351530340691 31.59061020153263)
54,2.16447329521179,0.25870350003242,3,5,3,0,3,1,3.61999988555908,SRID=4326;POINT(120.77243131622535 31.59171128252764)
55,0.61129540205002,-0.11138104647398,10,5,3,0,3,1,3.61999988555908,SRID=4326;POINT(120.77247431582816 31.59195662689077)
56,0.53658640384674,0.20904970169067,10,5,3,0,1,1,4.59999990463257,SRID=4326;POINT(120.77525380043365 31.58908313973279)
57,0.50830739736557,0.66390860080719,3,5,3,0,2,1,3.29999995231628,SRID=4326;POINT(120.77682661228056 31.58987246913559)
58,0.52227038145065,0.21639001369476,10,5,3,0,2,1,3.29999995231628,SRID=4326;POINT(120.77715975560915 31.5900434896266)
59,0.51592636108398,0.041678622365,3,5,3,0,3,1,3.0,SRID=4326;POINT(120.77878181502945 31.59084693062252)
60,0.52683240175247,-0.41079318523407,10,5,3,0,3,1,3.0,SRID=4326;POINT(120.77924578151128 31.59108487560449)
61,0.49894037842751,0.10184692591429,3,5,3,0,2,1,3.29999995231628,SRID=4326;POINT(120.78149854265486 31.59223429283618)
62,2.3577573299408,-0.463164716959,10,5,3,0,2,1,3.29999995231628,SRID=4326;POINT(120.78155927578048 31.59249403810204)
63,2.4420952796936,-0.07545984536409,3,5,3,0,2,1,3.29999995231628,SRID=4326;POINT(120.78009546514707 31.59358706968747)
65,0.49267438054085,0.14990837872028,10,5,3,0,1,1,3.29999995231628,SRID=4326;POINT(120.77380175908662 31.59053896970548)
66,0.49422639608383,0.11081054806709,3,5,3,0,2,1,3.0,SRID=4326;POINT(120.77560957393153 31.59144095489522)
67,0.4983933866024,0.31773778796196,3,5,3,0,3,1,3.0,SRID=4326;POINT(120.77751769208851 31.59237785316368)
68,0.51855838298798,-0.54288512468338,10,5,3,0,3,1,3.0,SRID=4326;POINT(120.77798206360187 31.59261213550035)
69,0.51802736520767,-0.11720381677151,3,5,3,0,2,1,3.0,SRID=4326;POINT(120.77974609154566 31.59350453901991)
70,2.37299633026123,-0.07724097371101,10,5,3,0,2,1,3.0,SRID=4326;POINT(120.7797976610683 31.5937672760025)
71,-2.64115500450134,0.04245588183403,3,5,3,0,2,1,3.0,SRID=4326;POINT(120.77678925668584 31.59396419610306)
72,-2.68966603279114,0.61001795530319,10,5,3,0,2,1,3.5,SRID=4326;POINT(120.77631830919458 31.59377622356322)
73,-2.71091794967651,0.12858292460442,3,5,3,0,2,1,3.5,SRID=4326;POINT(120.77484756062235 31.59313831361524)
74,-2.69654703140259,-0.99552011489868,10,5,3,0,2,1,3.5,SRID=4326;POINT(120.77438316720836 31.59293821760089)
75,-2.69399690628052,0.32821589708328,3,5,3,0,3,1,3.5,SRID=4326;POINT(120.77229394766758 31.59206080038916)
76,-2.65512180328369,0.46828091144562,10,5,0,0,3,1,3.5,SRID=4326;POINT(120.7759236060007 31.5915994739996)
