Id Lon Lat heading curvature mode SpeedMode EventMode OppositeSideMode LaneNum LaneSeq LaneWidth
0 120.77665525927024 31.59362167289489 -0.91537058353424 -0.05643732473254 10 5 3 0 3 1 3.09999990463257
1 120.77747925898797 31.59269756517047 -0.93522763252258 -0.10311943292618 3 5 3 0 3 1 3.5
2 120.77782036991445 31.59230586405732 -0.96695959568024 -0.05158204212785 10 5 3 0 3 1 3.5
3 120.77876112473683 31.59116388795362 -0.96571159362793 -0.36592647433281 3 5 3 0 3 1 3.5
4 120.77906799570667 31.5907826337542 -0.98248261213303 -0.16884323954582 10 5 3 0 3 1 3.5
5 120.78018284825389 31.58939209818111 -0.99595761299133 -0.01222732756287 3 5 3 0 3 1 3.5
6 120.77496473663896 31.58917124707729 2.28299045562744 0.09347242861986 10 3 3 0 3 1 3.5
8 120.77205485755523 31.59214508740078 2.15886640548706 0.01074955519289 10 5 3 0 3 1 3.5
9 120.77134177909582 31.59328983914627 0.63531839847565 0.56181681156158 10 2 3 2 3 1 3.5
10 120.78150413662412 31.59230338812697 -2.49694800376892 0.351626932621 10 5 3 0 1 1 4.59999990463257
11 120.77923393210287 31.59117106806314 -2.62797403335571 0.0234736353159 3 5 3 0 3 1 3.0
12 120.77875530320745 31.59092883835055 -2.62779784202576 -0.00988772232085 10 5 3 0 3 1 3.0
13 120.77715800319241 31.59010602583714 -2.63856983184814 -0.43630057573318 3 5 3 0 2 1 3.0
14 120.77682923471004 31.58993750269067 -2.62032294273376 0.75548940896988 10 5 3 0 2 1 3.0
15 120.77526274908675 31.58913456386828 -2.62530088424683 0.0544143691659 3 5 3 0 1 1 4.5
17 120.78033212340544 31.58949252278295 2.04089426994324 0.14062708616257 10 0 3 0 3 1 3.5
18 120.77924737640011 31.5908470837682 2.15995836257935 -0.13290543854237 3 5 3 0 3 1 3.5
19 120.77893929740183 31.59122768982283 2.16584229469299 0.03718680515885 10 5 3 0 3 1 3.5
20 120.77799498301638 31.59237306475193 2.15820837020874 0.23062843084335 3 5 3 0 3 1 3.5
21 120.7776505932145 31.59277553191999 2.22753429412842 0.10146830976009 10 5 3 0 3 1 3.5
22 120.77683801018253 31.59368035059489 2.20380043983459 -0.1694695353508 3 5 3 0 3 1 3.5
23 120.77632110447311 31.59377887262269 -2.71429300308228 0.46740347146988 10 5 3 0 3 1 3.5
24 120.77713715302905 31.5898570931244 2.15110230445862 -0.35140138864517 3 5 3 0 2 1 3.0
25 120.77691839749819 31.59012938072789 2.14267230033875 0.08629162609577 10 5 3 0 2 1 3.0
26 120.77589717262276 31.59140917956454 2.15395927429199 -0.36039993166924 3 5 3 0 2 1 3.0
27 120.77568090062674 31.59167623043688 2.15405941009521 -0.79895961284637 10 5 3 0 2 1 3.0
28 120.77480196270949 31.59277717620651 2.15504932403564 -0.16346015036106 3 5 3 0 2 1 3.0
30 120.7747325868609 31.59277268744831 -0.96803462505341 -0.08681946992874 10 5 3 0 3 1 3.5
31 120.77560227823987 31.59167929940059 -1.00200366973877 0.02237781323493 3 5 3 0 2 1 3.0
32 120.77582353843016 31.59140411333018 -0.98016560077667 0.17912936210632 10 5 3 0 2 1 3.0
33 120.77684718598566 31.59012076698438 -0.9924436211586 -0.67944258451462 3 5 3 0 2 1 3.0
34 120.77707052547974 31.58984744908121 -0.98749458789825 -0.19760058820248 10 5 3 0 2 1 3.0
35 120.78001679881355 31.59357291718484 -0.69517660140991 0.61107301712036 10 5 3 0 1 1 4.59999990463257
