0,2.16888928413391,-0.23878096044064,10,4,3,0,1,1,3.0,SRID=4326;POINT(120.77691371195368 31.59013573561991)
1,2.14829349517822,0.14917449653149,3,4,3,0,2,1,3.0,SRID=4326;POINT(120.7758994727619 31.59140603745224)
2,0.62716639041901,-0.11239974200726,10,4,3,1,2,1,3.0,SRID=4326;POINT(120.77591324541544 31.59159093488666)
3,0.50911039113998,-0.09074670821428,3,4,3,0,3,1,3.0,SRID=4326;POINT(120.77750928274651 31.59237284466771)
4,2.12117028236389,0.08014082163572,10,4,3,1,3,1,3.0,SRID=4326;POINT(120.77763492841659 31.59273916826153)
