Id Lon Lat heading curvature mode SpeedMode EventMode OppositeSideMode LaneNum LaneSeq LaneWidth
0 120.77157713282958 31.59339646250101 0.20313738286495 -0.12980364263058 10 3 0 0 0 1 3.00000000000000
1 120.77158227308840 31.59339752118378 0.20248638093472 -0.00226978585124 10 3 0 0 0 1 3.00000000000000
2 120.77158764236071 31.59339854540139 0.20079338550568 0.00670990720391 10 3 0 0 0 1 3.00000000000000
3 120.77159299756956 31.59339948605415 0.19672338664532 0.00597748393193 10 3 0 0 0 1 3.00000000000000
4 120.77159851777510 31.59340043356585 0.19128939509392 0.00572729948908 10 3 0 0 0 1 3.00000000000000
5 120.77160379906785 31.59340129939145 0.18578338623047 0.00756527250633 10 3 0 0 0 1 3.00000000000000
6 120.77160912575550 31.59340213862265 0.18070739507675 0.01077771652490 10 3 0 0 0 1 3.00000000000000
7 120.77161443176718 31.59340296580991 0.17602738738060 0.01080478727818 10 3 0 0 0 1 3.00000000000000
8 120.77161995536569 31.59340377154163 0.17052039504051 0.01149837113917 10 3 0 0 0 1 3.00000000000000
9 120.77162567257118 31.59340463239379 0.16529738903046 0.01189333386719 10 3 0 0 0 1 3.00000000000000
10 120.77163106557826 31.59340541009540 0.16089338064194 0.00828941911459 10 3 0 0 0 1 3.00000000000000
11 120.77163635292018 31.59340612921314 0.15589639544487 0.01067090779543 10 3 0 0 0 1 3.00000000000000
12 120.77164208514955 31.59340691051026 0.15162338316441 0.00810324307531 10 3 0 0 0 1 3.00000000000000
13 120.77164739188321 31.59340763286293 0.14750438928604 0.00651973206550 10 3 0 0 0 1 3.00000000000000
14 120.77165285427347 31.59340835089722 0.14330539107323 0.00799630768597 10 3 0 0 0 1 3.00000000000000
15 120.77165847160613 31.59340906728868 0.13970439136028 0.00792591366917 10 3 0 0 0 1 3.00000000000000
16 120.77166423341613 31.59340977038295 0.13556538522243 0.00836685299873 10 3 0 0 0 1 3.00000000000000
17 120.77167008932888 31.59341048189820 0.13099838793278 0.00899856351316 10 3 0 0 0 1 3.00000000000000
18 120.77167569361254 31.59341115092004 0.12725238502026 0.00751962652430 10 3 0 0 0 1 3.00000000000000
19 120.77168104112030 31.59341178940484 0.12354138493538 0.00565268285573 10 3 0 0 0 1 3.00000000000000
20 120.77168643882162 31.59341240211314 0.12023938447237 0.00900895148516 10 3 0 0 0 1 3.00000000000000
21 120.77169187823677 31.59341299258138 0.11655438691378 0.00823478866369 10 3 0 0 0 1 3.00000000000000
22 120.77169728512641 31.59341359979003 0.11300338804722 0.00628133863211 10 3 0 0 0 1 3.00000000000000
23 120.77170268033511 31.59341417264713 0.10899239033461 0.00783761125058 10 3 0 0 0 1 3.00000000000000
24 120.77170805044136 31.59341471083734 0.10539539158344 0.00645257765427 10 3 0 0 0 1 3.00000000000000
25 120.77171372881674 31.59341527347907 0.10179138928652 0.00498234946281 10 3 0 0 0 1 3.00000000000000
26 120.77171904761764 31.59341579419045 0.09833239018917 0.00811997428536 10 3 0 0 0 1 3.00000000000000
27 120.77172434995994 31.59341629926957 0.09527438879013 0.00532938633114 10 3 0 0 0 1 3.00000000000000
28 120.77172962739489 31.59341673888321 0.09185639023781 0.00832177605480 10 3 0 0 0 1 3.00000000000000
29 120.77173488683202 31.59341720370171 0.08968538790941 0.00355869019404 10 3 0 0 0 1 3.00000000000000
30 120.77174077961678 31.59341770605804 0.08671938627958 0.00389034603722 10 3 0 0 0 1 3.00000000000000
31 120.77174663084537 31.59341821639066 0.08453539013863 0.00488674314693 10 3 0 0 0 1 3.00000000000000
32 120.77175216266347 31.59341872631715 0.08333639055490 0.00167409656569 10 3 0 0 0 1 3.00000000000000
33 120.77175801687540 31.59341922489011 0.08192438632250 0.00251968344674 10 3 0 0 0 1 3.00000000000000
34 120.77176386515761 31.59341976435188 0.08107639104128 0.00303009734489 10 3 0 0 0 1 3.00000000000000
35 120.77176974905139 31.59342030039335 0.08116339147091 -0.00345472618937 10 3 0 0 0 1 3.00000000000000
36 120.77177498407154 31.59342080481026 0.08201339095831 -0.00118847668637 10 3 0 0 0 1 3.00000000000000
37 120.77178025273587 31.59342130165681 0.08326838910580 -0.00295590865426 10 3 0 0 0 1 3.00000000000000
38 120.77178589688857 31.59342186699426 0.08512838929892 -0.00445835152641 10 3 0 0 0 1 3.00000000000000
39 120.77179125311720 31.59342240873076 0.08809738606215 -0.00654373085126 10 3 0 0 0 1 3.00000000000000
40 120.77179662372282 31.59342301713282 0.09191438555717 -0.00739546539262 10 3 0 0 0 1 3.00000000000000
41 120.77180201955767 31.59342366375322 0.09712138772011 -0.01114198472351 10 3 0 0 0 1 3.00000000000000
42 120.77180743588562 31.59342432979719 0.10246838629246 -0.01016198936850 10 3 0 0 0 1 3.00000000000000
43 120.77181288456327 31.59342504544831 0.10966739058495 -0.01636051759124 10 3 0 0 0 1 3.00000000000000
44 120.77181832358860 31.59342587608849 0.11766938865185 -0.01733871921897 10 3 0 0 0 1 3.00000000000000
45 120.77182409299643 31.59342683061565 0.12853439152241 -0.01878707297146 10 3 0 0 0 1 3.00000000000000
46 120.77182951246186 31.59342777757916 0.13941338658333 -0.02554084174335 10 3 0 0 0 1 3.00000000000000
47 120.77183490300112 31.59342883706413 0.15226738154888 -0.02389237843454 10 3 0 0 0 1 3.00000000000000
48 120.77184026777830 31.59342992697067 0.16381739079952 -0.02432201243937 10 3 0 0 0 1 3.00000000000000
49 120.77184564222532 31.59343103632159 0.17588739097118 -0.02020689845085 10 3 0 0 0 1 3.00000000000000
50 120.77185104597318 31.59343219532617 0.18725238740444 -0.02457529120147 10 3 0 0 0 1 3.00000000000000
51 120.77185641111869 31.59343345753221 0.19971339404583 -0.02278850972652 10 3 0 0 0 1 3.00000000000000
52 120.77186207028952 31.59343491858248 0.21475538611412 -0.02991534024477 10 3 0 0 0 1 3.00000000000000
53 120.77186738986887 31.59343637254191 0.23054638504982 -0.03100242093205 10 3 0 0 0 1 3.00000000000000
54 120.77187270570082 31.59343791301179 0.24867238104343 -0.03133356571198 10 3 0 0 0 1 3.00000000000000
55 120.77187799026426 31.59343954545419 0.26681038737297 -0.03852782398462 10 3 0 0 0 1 3.00000000000000
56 120.77188322122670 31.59344128112915 0.28565338253975 -0.03370315954089 10 3 0 0 0 1 3.00000000000000
57 120.77188839609632 31.59344312235371 0.30511939525604 -0.03651318326592 10 3 0 0 0 1 3.00000000000000
58 120.77189352145433 31.59344500628444 0.32376739382744 -0.03225391358137 10 3 0 0 0 1 3.00000000000000
59 120.77189895965476 31.59344711809402 0.34220138192177 -0.03268649429083 10 3 0 0 0 1 3.00000000000000
60 120.77190404925740 31.59344918007132 0.35890039801598 -0.02782147191465 10 3 0 0 0 1 3.00000000000000
61 120.77190916617381 31.59345124608726 0.37364238500595 -0.02765125036240 10 3 0 0 0 1 3.00000000000000
62 120.77191424488458 31.59345341738204 0.38789838552475 -0.02361500449479 10 3 0 0 0 1 3.00000000000000
63 120.77191938068479 31.59345563735608 0.39979138970375 -0.02021188661456 10 3 0 0 0 1 3.00000000000000
64 120.77192453684870 31.59345782970571 0.40919438004494 -0.01453018840402 10 3 0 0 0 1 3.00000000000000
65 120.77192967381758 31.59346004061285 0.41674438118935 -0.01261047553271 10 3 0 0 0 1 3.00000000000000
66 120.77193452006199 31.59346212755880 0.42144438624382 -0.00852972548455 10 3 0 0 0 1 3.00000000000000
67 120.77193970750849 31.59346433147436 0.42580738663673 -0.00783544592559 10 3 0 0 0 1 3.00000000000000
68 120.77194491278782 31.59346656560362 0.42941039800644 -0.00474242446944 10 3 0 0 0 1 3.00000000000000
69 120.77195013129031 31.59346881304351 0.43189439177513 -0.00612766435370 10 3 0 0 0 1 3.00000000000000
70 120.77195538508347 31.59347105255370 0.43383839726448 -0.00104747863952 10 3 0 0 0 1 3.00000000000000
71 120.77196065158986 31.59347330609425 0.43575337529182 -0.00387013494037 10 3 0 0 0 1 3.00000000000000
72 120.77196593945135 31.59347558913122 0.43661537766457 -0.00145277171396 10 3 0 0 0 1 3.00000000000000
73 120.77197091829291 31.59347773132886 0.43798437714577 -0.00075570569606 10 3 0 0 0 1 3.00000000000000
74 120.77197625519324 31.59348005670620 0.43902638554573 -0.00159559713211 10 3 0 0 0 1 3.00000000000000
75 120.77198095122010 31.59348210479817 0.43998140096664 -0.00206201127730 10 3 0 0 0 1 3.00000000000000
76 120.77198569746821 31.59348412812247 0.44048938155174 0.00015382186393 10 3 0 0 0 1 3.00000000000000
77 120.77199046171957 31.59348620347577 0.44132038950920 -0.00106925179716 10 3 0 0 0 1 3.00000000000000
78 120.77199523528695 31.59348829234757 0.44173538684845 -0.00272782659158 10 3 0 0 0 1 3.00000000000000
79 120.77200037341703 31.59349053202112 0.44266539812088 -0.00143268483225 10 3 0 0 0 1 3.00000000000000
80 120.77200515256403 31.59349260599599 0.44346439838409 -0.00072708714288 10 3 0 0 0 1 3.00000000000000
81 120.77200990793509 31.59349469006095 0.44358637928963 -0.00001033289300 10 3 0 0 0 1 3.00000000000000
82 120.77201465517848 31.59349675244746 0.44360738992691 0.00126782199368 10 3 0 0 0 1 3.00000000000000
83 120.77201941069281 31.59349881872387 0.44324937462807 -0.00041989254532 10 3 0 0 0 1 3.00000000000000
84 120.77202415681109 31.59350092566152 0.44341239333153 -0.00071981153451 10 3 0 0 0 1 3.00000000000000
85 120.77202888211973 31.59350299345807 0.44314739108086 0.00185415637679 10 3 0 0 0 1 3.00000000000000
86 120.77203389843133 31.59350522135963 0.44273138046265 0.00034845780465 10 3 0 0 0 1 3.00000000000000
87 120.77203921606628 31.59350761863424 0.44240137934685 0.00322447833605 10 3 0 0 0 1 3.00000000000000
88 120.77204454579856 31.59350993685653 0.44061538577080 -0.00115522975102 10 3 0 0 0 1 3.00000000000000
89 120.77204991009144 31.59351220000430 0.43889838457108 0.00415497366339 10 3 0 0 0 1 3.00000000000000
90 120.77205523436861 31.59351442099625 0.43530339002609 0.00907570403069 10 3 0 0 0 1 3.00000000000000
91 120.77206057794699 31.59351663459097 0.43113440275192 0.00666449079290 10 3 0 0 0 1 3.00000000000000
92 120.77206596662286 31.59351878924186 0.42692437767982 0.00887824036181 10 3 0 0 0 1 3.00000000000000
93 120.77207103699878 31.59352082715824 0.42227938771248 0.01174817048013 10 3 0 0 0 1 3.00000000000000
94 120.77207646397744 31.59352294810660 0.41467237472534 0.01537221390754 10 3 0 0 0 1 3.00000000000000
95 120.77208192236934 31.59352496378047 0.40630838274956 0.01460556592792 10 3 0 0 0 1 3.00000000000000
96 120.77208741784642 31.59352696270282 0.39646637439728 0.01805008389056 10 3 0 0 0 1 3.00000000000000
97 120.77209296580259 31.59352888804564 0.38592138886452 0.01740528829396 10 3 0 0 0 1 3.00000000000000
98 120.77209854142141 31.59353077578148 0.37632137537003 0.01792853511870 10 3 0 0 0 1 3.00000000000000
99 120.77210414728840 31.59353259029805 0.36597537994385 0.01802428625524 10 3 0 0 0 1 3.00000000000000
100 120.77210944673639 31.59353423800748 0.35571739077568 0.01808339916170 10 3 0 0 0 1 3.00000000000000
101 120.77211444618264 31.59353574332098 0.34737339615822 0.01549638807774 10 3 0 0 0 1 3.00000000000000
102 120.77211949957803 31.59353721416310 0.33781239390373 0.01775915920734 10 3 0 0 0 1 3.00000000000000
103 120.77212454705592 31.59353870242869 0.32876938581467 0.01728685945272 10 3 0 0 0 1 3.00000000000000
104 120.77212963805526 31.59354015687968 0.32031238079071 0.01670974306762 10 3 0 0 0 1 3.00000000000000
105 120.77213478877582 31.59354157376439 0.31191939115524 0.01494126580656 10 3 0 0 0 1 3.00000000000000
106 120.77213997151492 31.59354297206297 0.30455538630486 0.01472578663379 10 3 0 0 0 1 3.00000000000000
107 120.77214517603717 31.59354435957959 0.29795637726784 0.01062915567309 10 3 0 0 0 1 3.00000000000000
108 120.77215076850102 31.59354584567387 0.29322940111160 0.00560064613819 10 3 0 0 0 1 3.00000000000000
109 120.77215600976365 31.59354722566895 0.28977337479591 0.00845039356500 10 3 0 0 0 1 3.00000000000000
110 120.77216128582187 31.59354860284265 0.28695538640022 0.00369729031809 10 3 0 0 0 1 3.00000000000000
111 120.77216660070755 31.59354997290640 0.28562039136887 0.00406248820946 10 3 0 0 0 1 3.00000000000000
112 120.77217196872684 31.59355133659377 0.28374239802361 0.00418326305225 10 3 0 0 0 1 3.00000000000000
113 120.77217736151604 31.59355276257834 0.28184840083122 0.00414931401610 10 3 0 0 0 1 3.00000000000000
114 120.77218281495232 31.59355421160530 0.28069040179253 0.00184865738265 10 3 0 0 0 1 3.00000000000000
115 120.77218831489326 31.59355565541543 0.27921637892723 0.00309876911342 10 3 0 0 0 1 3.00000000000000
116 120.77219345017578 31.59355696381333 0.27791839838028 0.00597163243219 10 3 0 0 0 1 3.00000000000000
117 120.77219902702784 31.59355838784423 0.27616637945175 0.00236818264239 10 3 0 0 0 1 3.00000000000000
118 120.77220464776593 31.59355984606488 0.27473840117455 0.00418689008802 10 3 0 0 0 1 3.00000000000000
119 120.77221032088666 31.59356130204334 0.27248239517212 0.00233467412181 10 3 0 0 0 1 3.00000000000000
120 120.77221603446714 31.59356277288213 0.27128738164902 0.00428276741877 10 3 0 0 0 1 3.00000000000000
121 120.77222179647370 31.59356421805609 0.26832839846611 0.00552688539028 10 3 0 0 0 1 3.00000000000000
122 120.77222760787093 31.59356567832502 0.26610440015793 0.00432049389929 10 3 0 0 0 1 3.00000000000000
123 120.77223346851531 31.59356712269087 0.26356738805771 0.00568392639980 10 3 0 0 0 1 3.00000000000000
124 120.77223979057698 31.59356866803043 0.26054337620735 0.00281816162169 10 3 0 0 0 1 3.00000000000000
125 120.77224488384729 31.59356990100804 0.25860139727592 0.00447968579829 10 3 0 0 0 1 3.00000000000000
126 120.77224999354394 31.59357111229446 0.25648438930511 0.00183216342703 10 3 0 0 0 1 3.00000000000000
127 120.77225514329309 31.59357232168789 0.25466239452362 0.00380191160366 10 3 0 0 0 1 3.00000000000000
128 120.77226032628931 31.59357354525396 0.25210037827492 0.00529971998185 10 3 0 0 0 1 3.00000000000000
129 120.77226554361677 31.59357476710175 0.25010439753532 0.00338663044386 10 3 0 0 0 1 3.00000000000000
130 120.77227078522547 31.59357599442295 0.24809639155865 0.00525941094384 10 3 0 0 0 1 3.00000000000000
131 120.77227605417097 31.59357721462938 0.24595338106155 0.00472059193999 10 3 0 0 0 1 3.00000000000000
132 120.77228134953785 31.59357843776444 0.24439938366413 0.00254981871694 10 3 0 0 0 1 3.00000000000000
133 120.77228666957733 31.59357966108020 0.24337638914585 0.00283928145654 10 3 0 0 0 1 3.00000000000000
134 120.77229244937027 31.59358097278470 0.24237339198589 0.00218747067265 10 3 0 0 0 1 3.00000000000000
135 120.77229778376244 31.59358221151904 0.24184238910675 0.00015497364802 10 3 0 0 0 1 3.00000000000000
136 120.77230311974033 31.59358346469141 0.24229839444160 -0.00110386114102 10 3 0 0 0 1 3.00000000000000
137 120.77230847272028 31.59358470665255 0.24311438202858 -0.00177901040297 10 3 0 0 0 1 3.00000000000000
138 120.77231382908695 31.59358596920257 0.24375139176846 -0.00053237960674 10 3 0 0 0 1 3.00000000000000
139 120.77231918377453 31.59358724059950 0.24465939402580 -0.00143226352520 10 3 0 0 0 1 3.00000000000000
140 120.77232455154079 31.59358850215100 0.24516238272190 -0.00021279440261 10 3 0 0 0 1 3.00000000000000
141 120.77232990808396 31.59358975888449 0.24588738381863 -0.00109581730794 10 3 0 0 0 1 3.00000000000000
142 120.77233527796389 31.59359105352171 0.24662038683891 -0.00151497276966 10 3 0 0 0 1 3.00000000000000
143 120.77234108814743 31.59359244633000 0.24704739451408 -0.00202983641066 10 3 0 0 0 1 3.00000000000000
144 120.77234646220292 31.59359372543413 0.24761538207531 -0.00126060366165 10 3 0 0 0 1 3.00000000000000
145 120.77235184733802 31.59359501515877 0.24806538224220 -0.00056246435270 10 3 0 0 0 1 3.00000000000000
146 120.77235724043719 31.59359630737577 0.24844539165497 -0.00053004745860 10 3 0 0 0 1 3.00000000000000
147 120.77236264243194 31.59359760472223 0.24861939251423 0.00033929225174 10 3 0 0 0 1 3.00000000000000
148 120.77236806233741 31.59359891468762 0.24892339110374 -0.00150982616469 10 3 0 0 0 1 3.00000000000000
149 120.77237349861146 31.59360023390715 0.24951538443565 -0.00018664549862 10 3 0 0 0 1 3.00000000000000
150 120.77237895026666 31.59360155577857 0.24963538348675 -0.00066368613625 10 3 0 0 0 1 3.00000000000000
151 120.77238441052133 31.59360288612661 0.24942238628864 0.00071213196497 10 3 0 0 0 1 3.00000000000000
152 120.77239034234674 31.59360434064201 0.25001138448715 -0.00145447906107 10 3 0 0 0 1 3.00000000000000
153 120.77239582772660 31.59360568875592 0.25009638071060 -0.00108719361015 10 3 0 0 0 1 3.00000000000000
154 120.77240133868831 31.59360702750229 0.25024840235710 -0.00173086358700 10 3 0 0 0 1 3.00000000000000
155 120.77240687247304 31.59360837035352 0.25113338232040 -0.00111841282342 10 3 0 0 0 1 3.00000000000000
156 120.77241242001374 31.59360972866952 0.25110340118408 0.00095099664759 10 3 0 0 0 1 3.00000000000000
157 120.77241797862679 31.59361110690703 0.25123339891434 -0.00285222497769 10 3 0 0 0 1 3.00000000000000
158 120.77242356062767 31.59361247343028 0.25211539864540 0.00010821843171 10 3 0 0 0 1 3.00000000000000
159 120.77242916175037 31.59361382207835 0.25239637494087 0.00001168816561 10 3 0 0 0 1 3.00000000000000
160 120.77243477262317 31.59361520194612 0.25220638513565 0.00051882985281 10 3 0 0 0 1 3.00000000000000
161 120.77243993662189 31.59361647359276 0.25253239274025 -0.00025559696951 10 3 0 0 0 1 3.00000000000000
162 120.77244559344496 31.59361786501454 0.25282040238380 -0.00139615265653 10 3 0 0 0 1 3.00000000000000
163 120.77245126973732 31.59361926326945 0.25310039520264 -0.00111587310676 10 3 0 0 0 1 3.00000000000000
164 120.77245693982144 31.59362066509640 0.25355038046837 0.00044856080785 10 3 0 0 0 1 3.00000000000000
165 120.77246262215955 31.59362205283867 0.25352039933205 0.00063223729376 10 3 0 0 0 1 3.00000000000000
166 120.77246830524182 31.59362347221546 0.25381338596344 -0.00160070019774 10 3 0 0 0 1 3.00000000000000
167 120.77247399375928 31.59362486184754 0.25389939546585 0.00119407381862 10 3 0 0 0 1 3.00000000000000
168 120.77247967125511 31.59362625821473 0.25377738475800 0.00022391104721 10 3 0 0 0 1 3.00000000000000
169 120.77248532793713 31.59362767348583 0.25396838784218 -0.00092673808103 10 3 0 0 0 1 3.00000000000000
170 120.77249145426146 31.59362919816917 0.25385239720345 0.00023459726071 10 3 0 0 0 1 3.00000000000000
171 120.77249708202928 31.59363059007847 0.25404739379883 -0.00057506636949 10 3 0 0 0 1 3.00000000000000
172 120.77250266687879 31.59363197347816 0.25420740246773 0.00115289760288 10 3 0 0 0 1 3.00000000000000
173 120.77250823418534 31.59363335437958 0.25426340103149 0.00036185520003 10 3 0 0 0 1 3.00000000000000
174 120.77251379906571 31.59363471415486 0.25404438376427 -0.00066379323835 10 3 0 0 0 1 3.00000000000000
175 120.77251933832248 31.59363608809044 0.25402438640594 0.00004342482862 10 3 0 0 0 1 3.00000000000000
176 120.77252486158886 31.59363743665918 0.25363737344742 -0.00029163149884 10 3 0 0 0 1 3.00000000000000
177 120.77253035861378 31.59363876521118 0.25383239984512 -0.00037515340955 10 3 0 0 0 1 3.00000000000000
178 120.77253583491454 31.59364009237383 0.25373637676239 0.00209277612157 10 3 0 0 0 1 3.00000000000000
179 120.77254175051536 31.59364152937706 0.25244939327240 0.00112209748477 10 3 0 0 0 1 3.00000000000000
180 120.77254720715902 31.59364286151723 0.25191140174866 0.00180456205271 10 3 0 0 0 1 3.00000000000000
181 120.77255266362329 31.59364417288079 0.25045639276505 0.00374726974405 10 3 0 0 0 1 3.00000000000000
