Id l_id Lon Lat heading curvature mode SpeedMode EventMode OppositeSideMode LaneNum LaneSeq LaneWidth
27 1 120.76144180767896 31.59726645761985 0.22009238600731 0.00508634094149 10 3 0 0 0 1 3.5
28 1 120.7614472317558 31.59726752781772 0.21753138303757 0.00454110233113 10 3 0 0 0 1 3.5
29 1 120.76145256958675 31.59726859632784 0.2154013812542 0.00292649213225 10 3 0 0 0 1 3.5
30 1 120.76145785122743 31.59726966564375 0.21516138315201 -0.00039758108323 10 3 0 0 0 1 3.5
31 1 120.76146304925977 31.59727071195502 0.21464838087559 0.00049401749857 10 3 0 0 0 1 3.5
32 1 120.76146817889963 31.59727176078665 0.21438038349152 -0.00095215142937 10 3 0 0 0 1 3.5
33 1 120.76147380828992 31.59727291278578 0.21531338989735 -0.00179869076237 10 3 0 0 0 1 3.5
34 1 120.76147907763233 31.59727402901894 0.21622838079929 -0.00314910360612 10 3 0 0 0 1 3.5
35 1 120.7614845316312 31.59727518550239 0.21805039048195 -0.00458103930578 10 3 0 0 0 1 3.5
36 1 120.76148991463296 31.59727632552035 0.21939139068127 -0.0028069622349 10 3 0 0 0 1 3.5
37 1 120.76149522827816 31.59727746342386 0.22134338319302 -0.00082013843348 10 3 0 0 0 1 3.5
38 1 120.76150046048318 31.59727857429295 0.22270938754082 -0.00412362720817 10 3 0 0 0 1 3.5
39 1 120.76150561553106 31.59727971166903 0.22473438084126 -0.00641380995512 10 3 0 0 0 1 3.5
40 1 120.7615109527262 31.59728088612546 0.22738738358021 -0.0030529955402 10 3 0 0 0 1 3.5
41 1 120.76151648411384 31.59728214102619 0.23016539216042 -0.00666146026924 10 3 0 0 0 1 3.5
42 1 120.76152198536975 31.59728340796884 0.23362338542938 -0.00566109549254 10 3 0 0 0 1 3.5
43 1 120.76152745777655 31.59728467789372 0.23708139359951 -0.00481424573809 10 3 0 0 0 1 3.5
44 1 120.76153297512681 31.5972859942093 0.24064439535141 -0.01057124976069 10 3 0 0 0 1 3.5
45 1 120.7615383124165 31.59728732205152 0.24496439099312 -0.01269945967942 10 3 0 0 0 1 3.5
46 1 120.76154347426058 31.59728863425676 0.25039339065552 -0.01406224723905 10 3 0 0 0 1 3.5
47 1 120.76154872312306 31.59729002682604 0.25761139392853 -0.01518708840013 10 3 0 0 0 1 3.5
48 1 120.76155396340972 31.59729149453947 0.26679137349129 -0.0193741582334 10 3 0 0 0 1 3.5
49 1 120.76155909037394 31.59729305898379 0.27866438031197 -0.02602333761752 10 3 0 0 0 1 3.5
50 1 120.76156409771275 31.59729471939589 0.29222738742828 -0.02779934182763 10 3 0 0 0 1 3.5
51 1 120.76156969433096 31.59729665256405 0.30916139483452 -0.03176843002439 10 3 0 0 0 1 3.5
52 1 120.76157492501888 31.5972985978305 0.32839339971542 -0.0398734100163 10 3 0 0 0 1 3.5
53 1 120.76158002337681 31.59730067586823 0.35064339637756 -0.04668463021517 10 3 0 0 0 1 3.5
54 1 120.7615849597248 31.5973029162732 0.37690138816833 -0.05415664613247 10 3 0 0 0 1 3.5
55 1 120.76158972934292 31.59730533659156 0.40807840228081 -0.06451991945505 10 3 0 0 0 1 3.5
56 1 120.76159430394652 31.597307976551 0.44562938809395 -0.07742825895548 10 3 0 0 0 1 3.5
57 1 120.76159876812734 31.59731107387779 0.49405637383461 -0.09962921589613 10 3 0 0 0 1 3.5
58 1 120.7616027157571 31.59731430882059 0.54670339822769 -0.10476139932871 10 3 0 0 0 1 3.5
59 1 120.76160635988055 31.59731771141034 0.60189735889435 -0.11519581824541 10 3 0 0 0 1 3.5
60 1 120.76160972060904 31.59732135397287 0.66009336709976 -0.11640920490026 10 3 0 0 0 1 3.5
61 1 120.761612837528 31.5973252316297 0.71944940090179 -0.12158136069775 10 3 0 0 0 1 3.5
62 1 120.76161558506534 31.59732914397051 0.77882540225983 -0.12210017442703 10 3 0 0 0 1 3.5
63 1 120.76161815948463 31.59733346102316 0.84276837110519 -0.12239252030849 10 3 0 0 0 1 3.5
64 1 120.76162041843557 31.59733792393421 0.90678137540817 -0.12402237951756 10 3 0 0 0 1 3.5
65 1 120.7616224387777 31.59734250378807 0.97002738714218 -0.12065670639277 10 3 0 0 0 1 3.5
66 1 120.76162421120632 31.59734715582272 1.03112936019897 -0.10997539758682 10 3 0 0 0 1 3.5
67 1 120.76162568735884 31.59735172937349 1.08847236633301 -0.10740508139133 10 3 0 0 0 1 3.5
68 1 120.76162695141602 31.59735621499408 1.13906741142273 -0.09654724597931 10 3 0 0 0 1 3.5
69 1 120.76162812195304 31.59736080858416 1.18407535552979 -0.08216630667448 10 3 0 0 0 1 3.5
70 1 120.76162918668254 31.59736552002882 1.2268613576889 -0.08081819862127 10 3 0 0 0 1 3.5
71 1 120.7616301214827 31.59737038137797 1.26650035381317 -0.0653984695673 10 3 0 0 0 1 3.5
72 1 120.76163094724677 31.59737508584846 1.29902136325836 -0.05834492668509 10 3 0 0 0 1 3.5
73 1 120.7616316457289 31.59737959863364 1.32818639278412 -0.05787988752127 10 3 0 0 0 1 3.5
74 1 120.76163225135765 31.59738421151317 1.35540437698364 -0.04822133854032 10 3 0 0 0 1 3.5
75 1 120.76163283169645 31.59738890316118 1.37910342216492 -0.0446065813303 10 3 0 0 0 1 3.5
76 1 120.76163330649013 31.59739368413359 1.40234434604645 -0.04536049067974 10 3 0 0 0 1 3.5
77 1 120.7616336519014 31.597398549392 1.42541933059692 -0.04113745316863 10 3 0 0 0 1 3.5
78 1 120.76163388157686 31.59740321009911 1.44606840610504 -0.04106025770307 10 3 0 0 0 1 3.5
79 1 120.76163397898414 31.5974082210045 1.46815037727356 -0.03996729850769 10 3 0 0 0 1 3.5
80 1 120.76163399771487 31.59741273192191 1.48592734336853 -0.03483010083437 10 3 0 0 0 1 3.5
81 1 120.76163398398982 31.59741729652633 1.50175034999847 -0.03043870441616 10 3 0 0 0 1 3.5
82 1 120.76163388833285 31.59742192015237 1.51731443405151 -0.03066172450781 10 3 0 0 0 1 3.5
83 1 120.76163369945492 31.59742660561315 1.53314435482025 -0.03154389187694 10 3 0 0 0 1 3.5
84 1 120.76163343003535 31.59743135835472 1.54889440536499 -0.02957344800234 10 3 0 0 0 1 3.5
85 1 120.76163305485234 31.59743646069988 1.56418037414551 -0.02382239513099 10 3 0 0 0 1 3.5
86 1 120.76163264924098 31.59744129193725 1.57677638530731 -0.02474907226861 10 3 0 0 0 1 3.5
87 1 120.76163216731445 31.59744616179815 1.59025633335114 -0.02389138005674 10 3 0 0 0 1 3.5
88 1 120.76163166212064 31.59745106900177 1.60242342948914 -0.02393599785864 10 3 0 0 0 1 3.5
89 1 120.76163100194995 31.59745600962212 1.61523640155792 -0.02280215919018 10 3 0 0 0 1 3.5
90 1 120.76163027962929 31.59746100298817 1.62602639198303 -0.01997023075819 10 3 0 0 0 1 3.5
91 1 120.76162955715571 31.59746603902413 1.63815343379974 -0.02561550401151 10 3 0 0 0 1 3.5
92 1 120.76162877188774 31.59747111757684 1.64985740184784 -0.01728929951787 10 3 0 0 0 1 3.5
93 1 120.76162793181625 31.59747589948973 1.65913140773773 -0.02160704322159 10 3 0 0 0 1 3.5
94 1 120.76162709399806 31.59748037651445 1.66851842403412 -0.01966611482203 10 3 0 0 0 1 3.5
95 1 120.76162622520428 31.59748488515803 1.67744541168213 -0.01956227421761 10 3 0 0 0 1 3.5
96 1 120.76162529636191 31.59748940195536 1.68706834316254 -0.01950987428427 10 3 0 0 0 1 3.5
97 1 120.76162433205951 31.59749394343363 1.69592344760895 -0.01693584769964 10 3 0 0 0 1 3.5
98 1 120.7616233153374 31.59749849964462 1.70451843738556 -0.01610191725194 10 3 0 0 0 1 3.5
99 1 120.76162226027519 31.59750305464199 1.71218943595886 -0.01495358161628 10 3 0 0 0 1 3.5
100 1 120.76162118524748 31.59750763087167 1.71957433223724 -0.01491963025182 10 3 0 0 0 1 3.5
101 1 120.76161996332524 31.59751253032991 1.7279794216156 -0.01367208175361 10 3 0 0 0 1 3.5
102 1 120.76161875010861 31.59751709487566 1.73594641685486 -0.01587396301329 10 3 0 0 0 1 3.5
103 1 120.76161752249023 31.59752164500653 1.74247741699219 -0.01095604337752 10 3 0 0 0 1 3.5
104 1 120.76161632393783 31.59752619351175 1.74873638153076 -0.01209905743599 10 3 0 0 0 1 3.5
105 1 120.76161509425471 31.597530699526 1.75497543811798 -0.0132514750585 10 3 0 0 0 1 3.5
106 1 120.76161384944457 31.59753513950291 1.76016235351562 -0.00909457262605 10 3 0 0 0 1 3.5
107 1 120.761612616924 31.5975395369064 1.76407134532928 -0.00873351562768 10 3 0 0 0 1 3.5
108 1 120.76161119055064 31.5975445119653 1.76867735385895 -0.00647693919018 10 3 0 0 0 1 3.5
109 1 120.76160976528286 31.59754944017147 1.77226638793945 -0.00592345697805 10 3 0 0 0 1 3.5
110 1 120.76160846310682 31.59755401607066 1.77539539337158 -0.00635333731771 10 3 0 0 0 1 3.5
111 1 120.76160707407281 31.5975588297011 1.77918934822083 -0.00759896636009 10 3 0 0 0 1 3.5
112 1 120.76160566600821 31.59756359343477 1.78189742565155 -0.00569274276495 10 3 0 0 0 1 3.5
113 1 120.76160426122875 31.5975682982837 1.78500533103943 -0.00677474029362 10 3 0 0 0 1 3.5
114 1 120.76160284359612 31.59757295621511 1.78832042217255 -0.00599070545286 10 3 0 0 0 1 3.5
115 1 120.76160142643751 31.59757755584065 1.79142737388611 -0.00655575701967 10 3 0 0 0 1 3.5
116 1 120.76159999585344 31.59758211528474 1.79460835456848 -0.00564198754728 10 3 0 0 0 1 3.5
117 1 120.76159846185641 31.59758690601048 1.79772543907166 -0.00579726090655 10 3 0 0 0 1 3.5
118 1 120.76159698619084 31.59759136168703 1.80080044269562 -0.00571025861427 10 3 0 0 0 1 3.5
119 1 120.7615955500883 31.59759577965587 1.80372142791748 -0.0039341757074 10 3 0 0 0 1 3.5
120 1 120.76159411279335 31.5976001499973 1.80620443820953 -0.00328723946586 10 3 0 0 0 1 3.5
121 1 120.7615925221931 31.59760499857565 1.80758738517761 -0.00276725902222 10 3 0 0 0 1 3.5
122 1 120.76159095834538 31.59760981211774 1.80841040611267 -0.00082510506036 10 3 0 0 0 1 3.5
123 1 120.76158945081596 31.59761455528862 1.80880033969879 -0.00050909077981 10 3 0 0 0 1 3.5
124 1 120.76158806056534 31.5976189127495 1.80855333805084 -0.00058202154469 10 3 0 0 0 1 3.5
125 1 120.76158664080192 31.59762340385546 1.80796444416046 0.0030952244997 10 3 0 0 0 1 3.5
126 1 120.76158516556102 31.59762818368023 1.80677044391632 0.00181979942136 10 3 0 0 0 1 3.5
127 1 120.76158379567596 31.59763267302043 1.80575335025787 0.0009723851108 10 3 0 0 0 1 3.5
128 1 120.76158240264277 31.59763730410273 1.80501544475555 0.00140229589306 10 3 0 0 0 1 3.5
129 1 120.7615810823975 31.59764175128408 1.80343639850616 0.00647115707397 10 3 0 0 0 1 3.5
130 1 120.76157975492009 31.59764630261131 1.80231535434723 0.00444681104273 10 3 0 0 0 1 3.5
131 1 120.76157841999681 31.59765093013968 1.80109143257141 0.00613226788118 10 3 0 0 0 1 3.5
132 1 120.76157707905466 31.59765533787241 1.79896438121796 0.0046654464677 10 3 0 0 0 1 3.5
133 1 120.76157575632142 31.59765983173627 1.79521036148071 0.01035222411156 10 3 0 0 0 1 3.5
134 1 120.76157458133655 31.59766423843321 1.79053044319153 0.0113014774397 10 3 0 0 0 1 3.5
135 1 120.76157347191156 31.59766878843681 1.7850034236908 0.01685234345496 10 3 0 0 0 1 3.5
136 1 120.76157249957865 31.59767328263166 1.77633738517761 0.01625560410321 10 3 0 0 0 1 3.5
137 1 120.76157142205831 31.59767774999946 1.77012038230896 0.00339721981436 10 3 0 0 0 1 3.5
138 1 120.76157018637628 31.59768223059092 1.76697933673859 -0.00307053164579 10 3 0 0 0 1 3.5
139 1 120.76156905100488 31.59768666233689 1.76337838172913 0.00453576957807 10 3 0 0 0 1 3.5
140 1 120.76156869342705 31.59769122743008 1.74600541591644 0.07725378125906 10 3 0 0 1 1 3.5
141 1 120.76156898812768 31.59769583115373 1.69076037406921 0.1547224521637 10 3 0 0 1 1 3.5
142 1 120.76156996895011 31.59770038142177 1.62251937389374 0.14339445531368 10 3 0 0 1 1 3.5
143 1 120.76157135118875 31.59770485791307 1.54986333847046 0.14839668571949 10 3 0 0 1 1 3.5
144 1 120.76157304685238 31.59770923647178 1.47705841064453 0.14942502975464 10 3 0 0 1 1 3.5
145 1 120.76157508558913 31.59771351067492 1.40409135818481 0.14173901081085 10 3 0 0 1 1 3.5
146 1 120.76157746610198 31.59771757755494 1.33183836936951 0.1436910033226 10 3 0 0 1 1 3.5
147 1 120.76158024450179 31.59772154783553 1.2573413848877 0.1502687484026 10 3 0 0 1 1 3.5
148 1 120.76158329850915 31.59772530471189 1.18469536304474 0.1453800201416 10 3 0 0 1 1 3.5
149 1 120.7615865159619 31.59772889794952 1.1149914264679 0.12656196951866 10 3 0 0 1 1 3.5
150 1 120.76159000548977 31.59773243718982 1.05050539970398 0.12934881448746 10 3 0 0 1 1 3.5
151 1 120.76159368235919 31.59773592798769 0.9914413690567 0.10636609047651 10 3 0 0 1 1 3.5
152 1 120.76159743873613 31.59773927720909 0.94018441438675 0.09332039952278 10 3 0 0 1 1 3.5
153 1 120.76160120857804 31.59774249247777 0.89519840478897 0.09112078696489 10 3 0 0 1 1 3.5
154 1 120.76160522965344 31.59774566602243 0.85185939073563 0.08177000284195 10 3 0 0 1 1 3.5
155 1 120.76160938845923 31.59774851959902 0.80661237239838 0.10287943482399 10 3 0 0 1 1 3.5
156 1 120.76161392608134 31.59775112606555 0.75346738100052 0.11762668192387 10 3 0 0 1 1 3.5
157 1 120.76161863174899 31.59775341376437 0.69705337285995 0.113749563694 10 3 0 0 1 1 3.5
158 1 120.76162357688555 31.597755414936 0.63627338409424 0.11939615756273 10 3 0 0 1 1 3.5
159 1 120.7616284959651 31.5977570962294 0.57720440626144 0.1267062574625 10 3 0 0 1 1 3.5
160 1 120.76163374385904 31.59775867153066 0.51900637149811 0.10935571044683 10 3 0 0 1 1 3.5
161 1 120.76163888125372 31.59776005011012 0.46667739748955 0.09963104128838 10 3 0 0 1 1 3.5
162 1 120.76164411516774 31.59776137279014 0.42094239592552 0.07530878484249 10 3 0 0 1 1 3.5
163 1 120.76164925782483 31.59776273979164 0.38725838065147 0.05991674214602 10 3 0 0 1 1 3.5
164 1 120.76165430856085 31.59776412986205 0.36301138997078 0.04098712280393 10 3 0 0 1 1 3.5
165 1 120.76165939178973 31.59776558819672 0.34625840187073 0.02454200387001 10 3 0 0 1 1 3.5
166 1 120.76166448866873 31.59776711614914 0.33595138788223 0.01575818471611 10 3 0 0 1 1 3.5
167 1 120.7616697701363 31.59776874280101 0.32950237393379 0.00532518047839 10 3 0 0 1 1 3.5
168 1 120.76167479367865 31.59777033068121 0.32595539093018 0.00914835371077 10 3 0 0 1 1 3.5
169 1 120.7616799938922 31.59777191733505 0.32239639759064 0.01174844335765 10 3 0 0 1 1 3.5
170 1 120.7616851549199 31.59777344383284 0.31675139069557 0.01371465995908 10 3 0 0 1 1 3.5
171 1 120.7616902652615 31.59777487881454 0.3102313876152 0.00991900544614 10 3 0 0 1 1 3.5
172 1 120.76169553973848 31.59777630957529 0.30240640044212 0.01418043393642 10 3 0 0 1 1 3.5
173 1 120.76170095524242 31.59777771981961 0.29533538222313 0.01454803999513 10 3 0 0 1 1 3.5
174 1 120.76170603087371 31.59777900213554 0.28870138525963 0.01381409913301 10 3 0 0 1 1 3.5
175 1 120.76171150798513 31.59778035309381 0.28185439109802 0.01266815699637 10 3 0 0 1 1 3.5
176 1 120.76171684652229 31.59778165834411 0.27580937743187 0.00948924571276 10 3 0 0 1 1 3.5
177 1 120.76172231275648 31.5977829424907 0.26959338784218 0.01462409552187 10 3 0 0 1 1 3.5
178 1 120.76172789802298 31.59778423873692 0.26251238584518 0.01111362222582 10 3 0 0 1 1 3.5
179 1 120.76173303643125 31.59778538804969 0.25683039426804 0.0096492767334 10 3 0 0 1 1 3.5
180 1 120.76173857300167 31.59778659425839 0.24999639391899 0.01296361722052 10 3 0 0 1 1 3.5
181 1 120.76174392435242 31.59778774189646 0.24407938122749 0.0116498125717 10 3 0 0 1 1 3.5
182 1 120.76174934044462 31.59778889807303 0.23784738779068 0.00945135764778 10 3 0 0 1 1 3.5
183 1 120.76175483941819 31.5977900118621 0.2317323833704 0.01163955871016 10 3 0 0 1 1 3.5
184 1 120.76176036649674 31.59779108556517 0.22492738068104 0.01115015987307 10 3 0 0 1 1 3.5
185 1 120.76176586666838 31.59779212823429 0.21892738342285 0.01322785113007 10 3 0 0 1 1 3.5
186 1 120.76177101857017 31.59779307803288 0.21215239167213 0.01272287312895 10 3 0 0 1 1 3.5
187 1 120.76177644871187 31.59779404720728 0.20577038824558 0.01086588576436 10 3 0 0 1 1 3.5
188 1 120.76178183172978 31.59779499638836 0.19920939207077 0.01316268369555 10 3 0 0 1 1 3.5
189 1 120.76178722643098 31.59779588847917 0.19285038113594 0.01342466007918 10 3 0 0 1 1 3.5
190 1 120.76179262479316 31.5977967232483 0.18524639308453 0.0116860345006 10 3 0 0 1 1 3.5
191 1 120.76179797013127 31.59779749634769 0.17644539475441 0.02162099443376 10 3 0 0 1 1 3.5
192 1 120.76180353876268 31.5977982413472 0.16588938236237 0.01691745594144 10 3 0 0 1 1 3.5
193 1 120.76180881103318 31.59779884076218 0.15451139211655 0.02374881692231 10 3 0 0 1 1 3.5
194 1 120.7618140674452 31.59779934683694 0.14133238792419 0.02833535708487 10 3 0 0 1 1 3.5
195 1 120.76181990270914 31.59779973936856 0.1233443915844 0.0338111743331 10 3 0 0 1 1 3.5
196 1 120.76182516410167 31.59780001232512 0.10494438558817 0.04179080203176 10 3 0 0 1 1 3.5
197 1 120.76183064288176 31.59780016805139 0.08319238573313 0.04270648956299 10 3 0 0 1 1 3.5
198 1 120.76183636464924 31.59780020873413 0.06067938730121 0.04062683880329 10 3 0 0 1 1 3.5
199 1 120.7618420089512 31.59780012640874 0.03895938768983 0.04165515676141 10 3 0 0 1 1 3.5
200 1 120.76184757450271 31.59779994221355 0.01715838722885 0.03733167052269 10 3 0 0 1 1 3.5
201 1 120.76185310056239 31.59779965948448 -0.00452361209318 0.04032781720161 10 3 0 0 1 1 3.5
202 1 120.76185856293677 31.59779927509199 -0.02557961270213 0.04035613313317 10 3 0 0 1 1 3.5
203 1 120.76186425457011 31.59779877745377 -0.04807261377573 0.04254212975502 10 3 0 0 1 1 3.5
204 1 120.76186960103166 31.59779821202552 -0.06940460950136 0.04371030628681 10 3 0 0 1 1 3.5
205 1 120.76187490702051 31.59779758392348 -0.09025461226702 0.03735561668873 10 3 0 0 1 1 3.5
206 1 120.76188019151454 31.59779687024632 -0.11125861108303 0.04198280349374 10 3 0 0 1 1 3.5
207 1 120.76188540019277 31.59779606906854 -0.13209360837936 0.0391996242106 10 3 0 0 1 1 3.5
208 1 120.76189060597133 31.59779517593947 -0.15290060639381 0.04315975680947 10 3 0 0 1 1 3.5
209 1 120.76189600648729 31.59779409197787 -0.17612060904503 0.04689845442772 10 3 0 0 1 1 3.5
210 1 120.76190111930075 31.59779298657842 -0.19899861514568 0.04864637553692 10 3 0 0 1 1 3.5
211 1 120.76190669002627 31.59779166349787 -0.22388161718845 0.04656627029181 10 3 0 0 1 1 3.5
212 1 120.7619117551334 31.59779034527805 -0.24510560929775 0.03984388336539 10 3 0 0 1 1 3.5
213 1 120.76191684476372 31.59778890628613 -0.26748162508011 0.04185096919537 10 3 0 0 1 1 3.5
214 1 120.7619219738162 31.59778737830585 -0.28835859894753 0.04119627922773 10 3 0 0 1 1 3.5
215 1 120.76192740509472 31.5977856553333 -0.31066760420799 0.03823703527451 10 3 0 0 1 1 3.5
216 1 120.76193260623715 31.59778392345351 -0.33074662089348 0.03958544880152 10 3 0 0 1 1 3.5
217 1 120.761937840877 31.59778207625875 -0.35179162025452 0.03671675920486 10 3 0 0 1 1 3.5
218 1 120.76194310401941 31.59778009748474 -0.37185162305832 0.03498516976833 10 3 0 0 1 1 3.5
219 1 120.76194839406091 31.59777801928792 -0.3920596241951 0.03805507719517 10 3 0 0 1 1 3.5
220 1 120.76195316849538 31.59777603661688 -0.4097196161747 0.03511359170079 10 3 0 0 1 1 3.5
221 1 120.76195819820643 31.59777386411025 -0.42835560441017 0.03325538337231 10 3 0 0 1 1 3.5
222 1 120.76196295449354 31.59777175112819 -0.44413760304451 0.03224056959152 10 3 0 0 1 1 3.5
223 1 120.76196768001232 31.59776957253284 -0.46057662367821 0.02871459722519 10 3 0 0 1 1 3.5
224 1 120.76197240096835 31.5977673638716 -0.47504660487175 0.0302213113755 10 3 0 0 1 1 3.5
225 1 120.76197708243792 31.59776508304885 -0.48898860812187 0.02560288831592 10 3 0 0 1 1 3.5
226 1 120.76198174517052 31.59776278799325 -0.50090062618256 0.02285699360073 10 3 0 0 1 1 3.5
227 1 120.76198663251583 31.59776033197705 -0.51341760158539 0.02599012851715 10 3 0 0 1 1 3.5
228 1 120.7619912109222 31.59775795714731 -0.52548259496689 0.02104713395238 10 3 0 0 1 1 3.5
229 1 120.76199574394988 31.59775552042606 -0.53748261928558 0.02403769083321 10 3 0 0 1 1 3.5
230 1 120.76200026042679 31.59775307660848 -0.54890662431717 0.02450557239354 10 3 0 0 1 1 3.5
231 1 120.76200474168665 31.59775059266033 -0.55928462743759 0.01854796148837 10 3 0 0 1 1 3.5
232 1 120.76200922884719 31.59774807753879 -0.56822162866592 0.01696576736867 10 3 0 0 1 1 3.5
233 1 120.76201373511942 31.59774553763987 -0.57591760158539 0.01633970625699 10 3 0 0 1 1 3.5
234 1 120.76201852287917 31.59774278734946 -0.58479464054108 0.01308483909816 10 3 0 0 1 1 3.5
235 1 120.76202312669383 31.59774015201756 -0.59026163816452 0.01015940867364 10 3 0 0 1 1 3.5
236 1 120.76202779044856 31.59773748503545 -0.59543961286545 0.00800875294954 10 3 0 0 1 1 3.5
237 1 120.76203250566711 31.59773475520748 -0.60033458471298 0.01020755805075 10 3 0 0 1 1 3.5
238 1 120.76203725730166 31.59773198115197 -0.6040706038475 0.0050940993242 10 3 0 0 1 1 3.5
239 1 120.76204210645325 31.59772919477603 -0.60602962970734 0.00405274098739 10 3 0 0 1 1 3.5
240 1 120.76204701795098 31.59772637441842 -0.60785359144211 0.00334553327411 10 3 0 0 1 1 3.5
241 1 120.76205169651088 31.59772367140525 -0.60902959108353 0.00031634108745 10 3 0 0 1 1 3.5
242 1 120.7620561483312 31.59772110671559 -0.60938060283661 -7.799459127e-05 10 3 0 0 1 1 3.5
243 1 120.76206064213534 31.59771852654261 -0.61021459102631 0.00119805953 10 3 0 0 1 1 3.5
244 1 120.76206515507718 31.59771590820577 -0.6111376285553 0.00143415143248 10 3 0 0 1 1 3.5
245 1 120.76206968940485 31.59771328035549 -0.61152362823486 0.00052744022105 10 3 0 0 1 1 3.5
246 1 120.76207423852954 31.59771066486642 -0.61210662126541 -0.0002253123821 10 3 0 0 1 1 3.5
247 1 120.7620790524957 31.59770786267814 -0.61331862211227 0.00076166237704 10 3 0 0 1 1 3.5
248 1 120.7620835584387 31.59770521425841 -0.61388063430786 0.00181770138443 10 3 0 0 1 1 3.5
249 1 120.76208805726648 31.59770258347691 -0.61475658416748 0.00097227998776 10 3 0 0 1 1 3.5
250 1 120.76209253814265 31.59769995524283 -0.61605364084244 0.0028234848287 10 3 0 0 1 1 3.5
251 1 120.7620969882399 31.5976973332973 -0.6171116232872 0.00161057396326 10 3 0 0 1 1 3.5
252 1 120.76210142620982 31.59769470147644 -0.61853659152985 0.00388755439781 10 3 0 0 1 1 3.5
253 1 120.76210612491914 31.59769190695248 -0.6203675866127 0.00251322169788 10 3 0 0 1 1 3.5
254 1 120.76211054915694 31.59768926616071 -0.62191861867905 0.00042003777344 10 3 0 0 1 1 3.5
255 1 120.76211498233835 31.5976866198993 -0.62346959114075 0.0027852456551 10 3 0 0 1 1 3.5
256 1 120.76211939261255 31.59768395094652 -0.62539058923721 0.00209057633765 10 3 0 0 1 1 3.5
257 1 120.76212378394592 31.59768125235192 -0.62785959243774 0.00312633579597 10 3 0 0 1 1 3.5
258 1 120.76212821523805 31.59767857117922 -0.63055163621902 0.00906582735479 10 3 0 0 1 1 3.5
259 1 120.76213292524524 31.59767568417435 -0.63385063409805 0.00348902237602 10 3 0 0 1 1 3.5
260 1 120.76213734804028 31.59767291880538 -0.6374586224556 0.00761773157865 10 3 0 0 1 1 3.5
261 1 120.76214177534935 31.59767013808936 -0.64046263694763 0.00729424366727 10 3 0 0 1 1 3.5
262 1 120.76214619752339 31.5976673089739 -0.64518761634827 0.00945635698736 10 3 0 0 1 1 3.5
263 1 120.76215061842335 31.59766445650576 -0.64950960874557 0.00872095022351 10 3 0 0 1 1 3.5
264 1 120.76215504790203 31.5976615888069 -0.65417462587357 0.01002720929682 10 3 0 0 1 1 3.5
