Id Lon Lat heading curvature mode SpeedMode EventMode LaneNum LaneSeq LaneWidth
0 120.77485689343332 31.59314440423328 -2.71740484237671 -0.70134961605072 10 5 0 0 1 3.00000000000000
1 120.77485212411830 31.59314239958611 -2.71882390975952 -0.00172956543975 10 5 0 0 1 3.00000000000000
2 120.77484732104183 31.59314044386624 -2.71957898139954 -0.00183207506780 10 5 0 0 1 3.00000000000000
3 120.77484242446599 31.59313841280654 -2.71961188316345 0.00037274826900 10 5 0 0 1 3.00000000000000
4 120.77483765318978 31.59313640832296 -2.71852397918701 -0.00614791410044 10 5 0 0 1 3.00000000000000
5 120.77483289461563 31.59313435989999 -2.71675801277161 -0.00494699180126 10 5 0 0 1 3.00000000000000
6 120.77482793591204 31.59313218950930 -2.71368885040283 -0.00887941196561 10 5 0 0 1 3.00000000000000
7 120.77482287830159 31.59312993215639 -2.70946884155273 -0.00766507349908 10 5 0 0 1 3.00000000000000
8 120.77481781664206 31.59312759448915 -2.70404386520386 -0.00904664397240 10 5 0 0 1 3.00000000000000
9 120.77481281298515 31.59312519279953 -2.69714498519897 -0.01353067066520 10 5 0 0 1 3.00000000000000
10 120.77480788678108 31.59312280004666 -2.69008493423462 -0.01610916666687 10 5 0 0 1 3.00000000000000
11 120.77480309759177 31.59312041397647 -2.68221282958984 -0.01571924984455 10 5 0 0 1 3.00000000000000
12 120.77479845969737 31.59311806536064 -2.67416882514954 -0.01613946817815 10 5 0 0 1 3.00000000000000
13 120.77479347351027 31.59311547072823 -2.66451287269592 -0.01663998700678 10 5 0 0 1 3.00000000000000
14 120.77478871366493 31.59311291718367 -2.65453982353210 -0.01940586231649 10 5 0 0 1 3.00000000000000
15 120.77478418489336 31.59311042440858 -2.64354896545410 -0.02277301810682 10 5 0 0 1 3.00000000000000
16 120.77477962693777 31.59310780295553 -2.63033294677734 -0.02592350728810 10 5 0 0 1 3.00000000000000
17 120.77477475147955 31.59310488136581 -2.61445593833923 -0.03278131783009 10 5 0 0 1 3.00000000000000
18 120.77477016143928 31.59310198407707 -2.59701085090637 -0.03313373774290 10 5 0 0 1 3.00000000000000
19 120.77476589188620 31.59309910764767 -2.57829689979553 -0.03576447442174 10 5 0 0 1 3.00000000000000
20 120.77476137730653 31.59309588012745 -2.55657100677490 -0.04192738234997 10 5 0 0 1 3.00000000000000
21 120.77475691585393 31.59309248659756 -2.53159093856812 -0.04463531821966 10 5 0 0 1 3.00000000000000
22 120.77475277638325 31.59308913513331 -2.50693583488464 -0.04609482362866 10 5 0 0 1 3.00000000000000
23 120.77474897551319 31.59308588126571 -2.48312282562256 -0.04798417910933 10 5 0 0 1 3.00000000000000
24 120.77474521948943 31.59308251124255 -2.45876598358154 -0.04668403789401 10 5 0 0 1 3.00000000000000
25 120.77474126445215 31.59307875879457 -2.43180799484253 -0.05068746209145 10 5 0 0 1 3.00000000000000
26 120.77473765723862 31.59307511924860 -2.40581893920898 -0.04816346243024 10 5 0 0 1 3.00000000000000
27 120.77473386398691 31.59307111147599 -2.37828898429871 -0.04810307919979 10 5 0 0 1 3.00000000000000
28 120.77473042356698 31.59306725157656 -2.35174298286438 -0.04828532785177 10 5 0 0 1 3.00000000000000
29 120.77472706203758 31.59306327844492 -2.32522797584534 -0.04716350510716 10 5 0 0 1 3.00000000000000
30 120.77472379925243 31.59305918397576 -2.29850888252258 -0.04896233603358 10 5 0 0 1 3.00000000000000
31 120.77472086438799 31.59305528527944 -2.27304792404175 -0.04907037317753 10 5 0 0 1 3.00000000000000
32 120.77471781268264 31.59305099215277 -2.24588990211487 -0.04957861080766 10 5 0 0 1 3.00000000000000
33 120.77471463734558 31.59304629498495 -2.21670699119568 -0.04608787596226 10 5 0 0 1 3.00000000000000
34 120.77471181300720 31.59304180376086 -2.18945598602295 -0.04950757324696 10 5 0 0 1 3.00000000000000
35 120.77470911708976 31.59303721071496 -2.16328287124634 -0.04443453624845 10 5 0 0 1 3.00000000000000
36 120.77470652103543 31.59303254027629 -2.13766503334045 -0.04549577459693 10 5 0 0 1 3.00000000000000
37 120.77470422263978 31.59302812569116 -2.11287188529968 -0.04589134827256 10 5 0 0 1 3.00000000000000
38 120.77470184868589 31.59302329502988 -2.08691501617432 -0.04384915903211 10 5 0 0 1 3.00000000000000
39 120.77469992710142 31.59301908709060 -2.06479287147522 -0.04498419538140 10 5 0 0 1 3.00000000000000
40 120.77469797573626 31.59301444420334 -2.04037380218506 -0.04384176060557 10 5 0 0 1 3.00000000000000
41 120.77469625626784 31.59301010431146 -2.02081799507141 -0.03773646056652 10 5 0 0 1 3.00000000000000
42 120.77469459482997 31.59300571335648 -2.00043201446533 -0.03983783721924 10 5 0 0 1 3.00000000000000
43 120.77469286016412 31.59300089387074 -1.97781991958618 -0.03772844001651 10 5 0 0 1 3.00000000000000
44 120.77469135643767 31.59299637134850 -1.95886087417603 -0.03603158146143 10 5 0 0 1 3.00000000000000
45 120.77468999675094 31.59299177746820 -1.93915390968323 -0.03726415708661 10 5 0 0 1 3.00000000000000
46 120.77468862825899 31.59298673043194 -1.91682696342468 -0.03922903910279 10 5 0 0 1 3.00000000000000
47 120.77468742896160 31.59298201867533 -1.89498293399811 -0.03880401328206 10 5 0 0 1 3.00000000000000
48 120.77468632930078 31.59297726009878 -1.87390995025635 -0.03949894383550 10 5 0 0 1 3.00000000000000
49 120.77468538263210 31.59297245467506 -1.85262489318848 -0.04019520059228 10 5 0 0 1 3.00000000000000
50 120.77468448890211 31.59296719475147 -1.82860696315765 -0.04000785201788 10 5 0 0 1 3.00000000000000
51 120.77468376348234 31.59296230562746 -1.80685186386108 -0.04026277363300 10 5 0 0 1 3.00000000000000
52 120.77468315188545 31.59295738337421 -1.78539097309113 -0.03837073594332 10 5 0 0 1 3.00000000000000
53 120.77468266604399 31.59295242647744 -1.76382386684418 -0.03772940486670 10 5 0 0 1 3.00000000000000
54 120.77468235242576 31.59294785684629 -1.74375295639038 -0.03882303461432 10 5 0 0 1 3.00000000000000
55 120.77468211603902 31.59294285043682 -1.72233188152313 -0.03802230954170 10 5 0 0 1 3.00000000000000
56 120.77468198545661 31.59293782187748 -1.70053386688232 -0.03799130022526 10 5 0 0 1 3.00000000000000
57 120.77468197648153 31.59293320233328 -1.68060290813446 -0.03793882951140 10 5 0 0 1 3.00000000000000
58 120.77468209121058 31.59292815300400 -1.65901792049408 -0.03849469870329 10 5 0 0 1 3.00000000000000
59 120.77468232841171 31.59292310944783 -1.63756597042084 -0.03769357129931 10 5 0 0 1 3.00000000000000
60 120.77468270206617 31.59291807815723 -1.61668193340302 -0.03463163226843 10 5 0 0 1 3.00000000000000
61 120.77468314020896 31.59291347105930 -1.59901297092438 -0.03361236676574 10 5 0 0 1 3.00000000000000
62 120.77468371271610 31.59290847080977 -1.57962155342102 -0.03558029979467 10 5 0 0 1 3.00000000000000
63 120.77468434593941 31.59290349612768 -1.56091463565826 -0.03026646748185 10 5 0 0 1 3.00000000000000
64 120.77468500076850 31.59289897367820 -1.54490160942078 -0.03029100038111 10 5 0 0 1 3.00000000000000
65 120.77468580103987 31.59289406838082 -1.52757966518402 -0.02982948906720 10 5 0 0 1 3.00000000000000
66 120.77468667768392 31.59288918714629 -1.51175057888031 -0.02836024388671 10 5 0 0 1 3.00000000000000
67 120.77468763987983 31.59288433265464 -1.49586760997772 -0.02761303819716 10 5 0 0 1 3.00000000000000
68 120.77468874443004 31.59287910393959 -1.47881758213043 -0.02704291045666 10 5 0 0 1 3.00000000000000
69 120.77468984403228 31.59287431652566 -1.46332466602325 -0.02828722260892 10 5 0 0 1 3.00000000000000
70 120.77469101148861 31.59286956940320 -1.44824957847595 -0.02746231667697 10 5 0 0 1 3.00000000000000
71 120.77469235387412 31.59286446110758 -1.43260860443115 -0.02723623253405 10 5 0 0 1 3.00000000000000
72 120.77469369541406 31.59285976548319 -1.41845965385437 -0.02552130259573 10 5 0 0 1 3.00000000000000
73 120.77469506832338 31.59285509574937 -1.40722858905792 -0.01916583813727 10 5 0 0 1 3.00000000000000
74 120.77469656101738 31.59285006060894 -1.39448356628418 -0.02293643727899 10 5 0 0 1 3.00000000000000
75 120.77469797539912 31.59284545197514 -1.38306558132172 -0.01897598244250 10 5 0 0 1 3.00000000000000
76 120.77469944385666 31.59284087655204 -1.37423360347748 -0.01593091525137 10 5 0 0 1 3.00000000000000
77 120.77470097523104 31.59283632809632 -1.36441957950592 -0.02059935964644 10 5 0 0 1 3.00000000000000
78 120.77470268091903 31.59283142834412 -1.35250461101532 -0.02009858004749 10 5 0 0 1 3.00000000000000
79 120.77470429855438 31.59282693764383 -1.34228157997131 -0.01890952698886 10 5 0 0 1 3.00000000000000
80 120.77470597522719 31.59282248218629 -1.33137059211731 -0.02063217386603 10 5 0 0 1 3.00000000000000
81 120.77470787074107 31.59281770909861 -1.31891357898712 -0.02326690219343 10 5 0 0 1 3.00000000000000
82 120.77470969273037 31.59281333471645 -1.30759155750275 -0.02132155373693 10 5 0 0 1 3.00000000000000
83 120.77471156801469 31.59280899737254 -1.29519164562225 -0.02468042820692 10 5 0 0 1 3.00000000000000
84 120.77471369773532 31.59280435859458 -1.27996957302094 -0.02704332955182 10 5 0 0 1 3.00000000000000
85 120.77471575889213 31.59280012604637 -1.26555562019348 -0.02811649627984 10 5 0 0 1 3.00000000000000
86 120.77471790342186 31.59279594167914 -1.25094163417816 -0.02769125625491 10 5 0 0 1 3.00000000000000
87 120.77472027845634 31.59279145333448 -1.23532760143280 -0.02913274243474 10 5 0 0 1 3.00000000000000
88 120.77472252562569 31.59278736716540 -1.22109663486481 -0.02723369747400 10 5 0 0 1 3.00000000000000
89 120.77472521615557 31.59278267172167 -1.20469462871552 -0.02874901145697 10 5 0 0 1 3.00000000000000
90 120.77472777445554 31.59277838274565 -1.18949258327484 -0.02788373641670 10 5 0 0 1 3.00000000000000
91 120.77473056649215 31.59277387038311 -1.17413365840912 -0.02413030527532 10 5 0 0 1 3.00000000000000
92 120.77473335953025 31.59276947949095 -1.15915358066559 -0.02758465148509 10 5 0 0 1 3.00000000000000
93 120.77473599269196 31.59276551349052 -1.14494359493256 -0.02756450511515 10 5 0 0 1 3.00000000000000
94 120.77473882256093 31.59276137922900 -1.13079857826233 -0.02838183380663 10 5 0 0 1 3.00000000000000
95 120.77474161873982 31.59275738818128 -1.11680257320404 -0.02645727619529 10 5 0 0 1 3.00000000000000
96 120.77474456632095 31.59275332265648 -1.10237860679626 -0.02926672995090 10 5 0 0 1 3.00000000000000
97 120.77474757681098 31.59274929271665 -1.08889162540436 -0.02312494069338 10 5 0 0 1 3.00000000000000
