Id Lon Lat heading curvature mode SpeedMode EventMode LaneNum LaneSeq LaneWidth
0 120.77238455725811 31.59195158541908 0.46186938881874 -0.43567168712616 10 5 0 3 2 3.50000000000000
1 120.77238457572494 31.59195156552805 0.46200537681580 0.57843136787415 10 5 3 3 2 3.50000000000000
2 120.77238933271886 31.59195359382764 0.46178039908409 0.00617513805628 10 5 0 3 2 3.50000000000000
3 120.77239412265081 31.59195574702505 0.46088939905167 -0.00022849837842 10 5 0 3 2 3.50000000000000
4 120.77239894052998 31.59195790924710 0.46044439077377 0.00254508806393 10 5 0 3 2 3.50000000000000
5 120.77240378657820 31.59196009082475 0.46015238761902 0.00106050213799 10 5 0 3 2 3.50000000000000
6 120.77240877745520 31.59196233418320 0.45958837866783 0.00373338372447 10 5 0 3 2 3.50000000000000
7 120.77241364184263 31.59196451894837 0.45847240090370 -0.00020598580886 10 5 0 3 2 3.50000000000000
8 120.77241841670431 31.59196666666835 0.45708438754082 0.00264727231115 10 5 0 3 2 3.50000000000000
9 120.77242324155264 31.59196881526841 0.45572438836098 0.00411852542311 10 5 0 3 2 3.50000000000000
10 120.77242808656041 31.59197096979500 0.45432040095329 0.00207411660813 10 5 0 3 2 3.50000000000000
11 120.77243291247110 31.59197314127767 0.45358738303185 0.00286929076537 10 5 0 3 2 3.50000000000000
12 120.77243770856624 31.59197525938281 0.45204839110374 0.00333101372235 10 5 0 3 2 3.50000000000000
13 120.77244288010277 31.59197756893211 0.45125037431717 0.00349404965527 10 5 0 3 2 3.50000000000000
14 120.77244787065290 31.59197979066327 0.45055440068245 0.00310367881320 10 5 0 3 2 3.50000000000000
15 120.77245268007350 31.59198191512175 0.44904437661171 0.00089089223184 10 5 0 3 2 3.50000000000000
16 120.77245781238260 31.59198419621016 0.44873937964439 0.00330934324302 10 5 0 3 2 3.50000000000000
17 120.77246274026638 31.59198637431048 0.44734138250351 0.00189791887533 10 5 0 3 2 3.50000000000000
18 120.77246771935020 31.59198855952135 0.44647538661957 0.00317248492502 10 5 0 3 2 3.50000000000000
19 120.77247246604648 31.59199065285986 0.44562637805939 0.00502463197336 10 5 0 3 2 3.50000000000000
20 120.77247756070120 31.59199289948652 0.44445440173149 0.00158700207248 10 5 0 3 2 3.50000000000000
21 120.77248247238039 31.59199504259833 0.44376438856125 0.00174829980824 10 5 0 3 2 3.50000000000000
22 120.77248720100587 31.59199707844036 0.44278240203857 0.00049111654516 10 5 0 3 2 3.50000000000000
23 120.77249200686113 31.59199916383533 0.44183138012886 0.00324462703429 10 5 0 3 2 3.50000000000000
24 120.77249720093606 31.59200141667585 0.44108939170837 0.00079127633944 10 5 0 3 2 3.50000000000000
25 120.77250217720261 31.59200358482466 0.44081038236618 0.00025841681054 10 5 0 3 2 3.50000000000000
26 120.77250722489211 31.59200581486225 0.44110837578773 -0.00026723861811 10 5 0 3 2 3.50000000000000
27 120.77251204324165 31.59200792867729 0.44153037667274 -0.00064459361602 10 5 0 3 2 3.50000000000000
28 120.77251727159747 31.59201020431382 0.44174137711525 0.00020927301375 10 5 0 3 2 3.50000000000000
29 120.77252224922113 31.59201237545254 0.44172239303589 -0.00014381723304 10 5 0 3 2 3.50000000000000
30 120.77252696000458 31.59201443059136 0.44169637560844 -0.00139262515586 10 5 0 3 2 3.50000000000000
31 120.77253175140886 31.59201649187833 0.44150039553642 0.00097383925458 10 5 0 3 2 3.50000000000000
32 120.77253660441714 31.59201859863968 0.44135639071465 -0.00061115872813 10 5 0 3 2 3.50000000000000
33 120.77254186984163 31.59202089123217 0.44119039177895 -0.00048226915533 10 5 0 3 2 3.50000000000000
34 120.77254684128243 31.59202305502529 0.44102838635445 0.00146329845302 10 5 0 3 2 3.50000000000000
35 120.77255186100004 31.59202522251875 0.44082939624786 0.00056047691032 10 5 0 3 2 3.50000000000000
36 120.77255725242662 31.59202756054687 0.44051039218903 0.00058159983018 10 5 0 3 2 3.50000000000000
37 120.77256230063921 31.59202973209685 0.44016039371490 0.00027941714507 10 5 0 3 2 3.50000000000000
38 120.77256733920363 31.59203189752732 0.43947139382362 0.00098278513178 10 5 0 3 2 3.50000000000000
39 120.77257273187922 31.59203424006554 0.43879038095474 0.00182867061812 10 5 0 3 2 3.50000000000000
40 120.77257777116816 31.59203640879170 0.43848237395287 0.00091513775988 10 5 0 3 2 3.50000000000000
41 120.77258281936405 31.59203856758776 0.43798038363457 0.00208593811840 10 5 0 3 2 3.50000000000000
42 120.77258822113902 31.59204089748315 0.43756937980652 -0.00101137440652 10 5 0 3 2 3.50000000000000
43 120.77259326200291 31.59204305227750 0.43712139129639 0.00114083022345 10 5 0 3 2 3.50000000000000
44 120.77259830640619 31.59204519545043 0.43656539916992 0.00062804081244 10 5 0 3 2 3.50000000000000
45 120.77260369664130 31.59204749895068 0.43629038333893 -0.00086872169049 10 5 0 3 2 3.50000000000000
46 120.77260874510067 31.59204966070856 0.43615737557411 -0.00033264423837 10 5 0 3 2 3.50000000000000
47 120.77261382163576 31.59205182838998 0.43624937534332 -0.00066586263711 10 5 0 3 2 3.50000000000000
48 120.77261856053860 31.59205386523018 0.43630740046501 -0.00001497551239 10 5 0 3 2 3.50000000000000
49 120.77262369551516 31.59205606894621 0.43645340204239 0.00074995588511 10 5 0 3 2 3.50000000000000
50 120.77262885383458 31.59205828489222 0.43666237592697 0.00058667850681 10 5 0 3 2 3.50000000000000
51 120.77263442359505 31.59206068167624 0.43695139884949 0.00025008330704 10 5 0 3 2 3.50000000000000
52 120.77263965295208 31.59206292343142 0.43710437417030 -0.00051106262254 10 5 0 3 2 3.50000000000000
53 120.77264490964470 31.59206518347365 0.43741938471794 0.00080637063365 10 5 0 3 2 3.50000000000000
54 120.77264981215735 31.59206731076555 0.43777740001678 -0.00082863803254 10 5 0 3 2 3.50000000000000
55 120.77265512498066 31.59206960405366 0.43815737962723 -0.00075786648085 10 5 0 3 2 3.50000000000000
56 120.77266046441036 31.59207192560262 0.43873837590218 -0.00266521587037 10 5 0 3 2 3.50000000000000
57 120.77266622634549 31.59207442845954 0.43920138478279 -0.00095342390705 10 5 0 3 2 3.50000000000000
58 120.77267164168433 31.59207677011550 0.43948540091515 -0.00155910162721 10 5 0 3 2 3.50000000000000
59 120.77267708102029 31.59207913188300 0.43955039978027 0.00010764632316 10 5 0 3 2 3.50000000000000
60 120.77268255434082 31.59208150267473 0.43950539827347 -0.00011053207709 10 5 0 3 2 3.50000000000000
61 120.77268766805791 31.59208371018028 0.43963938951492 -0.00067992880940 10 5 0 3 2 3.50000000000000
62 120.77269240928042 31.59208575075084 0.43971839547157 0.00078286527423 10 5 0 3 2 3.50000000000000
63 120.77269716549141 31.59208781142585 0.43950837850571 0.00139310851227 10 5 0 3 2 3.50000000000000
64 120.77270232936468 31.59209004634554 0.43954038619995 -0.00144818355329 10 5 0 3 2 3.50000000000000
65 120.77270708820069 31.59209210366257 0.43952339887619 -0.00015272015298 10 5 0 3 2 3.50000000000000
66 120.77271183894008 31.59209415775311 0.43938839435577 0.00134720338974 10 5 0 3 2 3.50000000000000
67 120.77271731099356 31.59209652636683 0.43917739391327 0.00121517397929 10 5 0 3 2 3.50000000000000
68 120.77272232725610 31.59209867543587 0.43911838531494 0.00104550248943 10 5 0 3 2 3.50000000000000
69 120.77272763692868 31.59210097385621 0.43852138519287 0.00024039321579 10 5 0 3 2 3.50000000000000
70 120.77273288061906 31.59210322508686 0.43820637464523 0.00014733638091 10 5 0 3 2 3.50000000000000
71 120.77273769064318 31.59210528833494 0.43775838613510 0.00003172174183 10 5 0 3 2 3.50000000000000
72 120.77274281112530 31.59210748987359 0.43741840124130 0.00076425028965 10 5 0 3 2 3.50000000000000
73 120.77274788914372 31.59210966728830 0.43692439794540 0.00183247623499 10 5 0 3 2 3.50000000000000
74 120.77275295718032 31.59211184208141 0.43653139472008 0.00079097383423 10 5 0 3 2 3.50000000000000
75 120.77275838797991 31.59211417243717 0.43595939874649 0.00068912975257 10 5 0 3 2 3.50000000000000
76 120.77276346568321 31.59211634063034 0.43543738126755 0.00022368943610 10 5 0 3 2 3.50000000000000
77 120.77276854207260 31.59211852130936 0.43519538640976 0.00141748762690 10 5 0 3 2 3.50000000000000
78 120.77277325246169 31.59212054388148 0.43512538075447 -0.00203106924891 10 5 0 3 2 3.50000000000000
79 120.77277832472218 31.59212271199921 0.43480437994003 0.00170051073655 10 5 0 3 2 3.50000000000000
80 120.77278339423872 31.59212486924520 0.43489739298820 -0.00020382349612 10 5 0 3 2 3.50000000000000
81 120.77278880001266 31.59212718245297 0.43485239148140 0.00003082576222 10 5 0 3 2 3.50000000000000
82 120.77279376830398 31.59212929879767 0.43488338589668 -0.00087392225396 10 5 0 3 2 3.50000000000000
83 120.77279900446293 31.59213153630119 0.43508338928223 -0.00178748718463 10 5 0 3 2 3.50000000000000
