Id Lon Lat heading curvature mode SpeedMode EventMode LaneNum LaneSeq LaneWidth
0 120.77473022538935 31.59276755521127 -0.99120360612869 0.32432186603546 10 5 0 1 1 3.00000000000000
1 120.77473017187073 31.59276754529671 -0.99115562438965 -0.00472719455138 10 5 3 1 1 3.00000000000000
2 120.77473318099500 31.59276382048892 -0.99126559495926 -0.00585237704217 10 5 0 1 1 3.00000000000000
3 120.77473646254856 31.59275973652455 -0.99211460351944 0.00464038876817 10 5 0 1 1 3.00000000000000
4 120.77473958300365 31.59275582938806 -0.99312663078308 0.00326624512672 10 5 0 1 1 3.00000000000000
5 120.77474279113217 31.59275181622169 -0.99360263347626 0.00468871695921 10 5 0 1 1 3.00000000000000
6 120.77474591045919 31.59274793128592 -0.99371463060379 0.00078943744302 10 5 0 1 1 3.00000000000000
7 120.77474911197150 31.59274386808177 -0.99435263872147 0.00029996337253 10 5 0 1 1 3.00000000000000
8 120.77475225009570 31.59273990693516 -0.99459761381149 0.00000289459740 10 5 0 1 1 3.00000000000000
9 120.77475541903398 31.59273589825947 -0.99483060836792 0.00191031338181 10 5 0 1 1 3.00000000000000
10 120.77475842736402 31.59273215437666 -0.99445158243179 -0.00126915285364 10 5 0 1 1 3.00000000000000
11 120.77476179407357 31.59272797133369 -0.99379163980484 -0.00216912920587 10 5 0 1 1 3.00000000000000
12 120.77476510209834 31.59272386076209 -0.99273461103439 -0.00261534843594 10 5 0 1 1 3.00000000000000
13 120.77476832827561 31.59271986345890 -0.99053061008453 -0.00509695662186 10 5 0 1 1 3.00000000000000
14 120.77477143340747 31.59271601511015 -0.98929560184479 -0.00094555865508 10 5 0 1 1 3.00000000000000
15 120.77477464932529 31.59271212208652 -0.98805558681488 -0.00251460145228 10 5 0 1 1 3.00000000000000
16 120.77477771252299 31.59270843220030 -0.98704159259796 -0.00065868365346 10 5 0 1 1 3.00000000000000
17 120.77478104441646 31.59270435070925 -0.98643159866333 -0.00085179699818 10 5 0 1 1 3.00000000000000
18 120.77478466146140 31.59269986755669 -0.98572564125061 -0.00061747193104 10 5 0 1 1 3.00000000000000
19 120.77478809941334 31.59269561879456 -0.98552364110947 -0.00144717865624 10 5 0 1 1 3.00000000000000
20 120.77479110280879 31.59269191060284 -0.98503261804581 -0.00150340772234 10 5 0 1 1 3.00000000000000
21 120.77479439580598 31.59268781415030 -0.98490864038467 -0.00013848718663 10 5 0 1 1 3.00000000000000
22 120.77479748477408 31.59268398301939 -0.98479861021042 0.00042711905553 10 5 0 1 1 3.00000000000000
23 120.77480061197545 31.59268010187337 -0.98494762182236 0.00042711634887 10 5 0 1 1 3.00000000000000
24 120.77480403989792 31.59267585157345 -0.98480558395386 -0.00074050313560 10 5 0 1 1 3.00000000000000
25 120.77480726016418 31.59267187600472 -0.98475658893585 0.00013431772823 10 5 0 1 1 3.00000000000000
26 120.77481052109759 31.59266784290080 -0.98476058244705 -0.00138802523725 10 5 0 1 1 3.00000000000000
27 120.77481353316863 31.59266411095755 -0.98453360795975 -0.00071481545456 10 5 0 1 1 3.00000000000000
28 120.77481684939353 31.59266002151011 -0.98455762863159 0.00072218530113 10 5 0 1 1 3.00000000000000
29 120.77482019087628 31.59265590647015 -0.98467659950256 -0.00067084364127 10 5 0 1 1 3.00000000000000
30 120.77482380478305 31.59265144185192 -0.98456060886383 0.00100680382457 10 5 0 1 1 3.00000000000000
31 120.77482714238535 31.59264731109267 -0.98483061790466 0.00015694419562 10 5 0 1 1 3.00000000000000
32 120.77483048728620 31.59264315975368 -0.98514360189438 0.00153709098231 10 5 0 1 1 3.00000000000000
33 120.77483411179320 31.59263864745665 -0.98553860187531 -0.00030995658017 10 5 0 1 1 3.00000000000000
34 120.77483747544755 31.59263447492330 -0.98585361242294 0.00009199698980 10 5 0 1 1 3.00000000000000
35 120.77484082882108 31.59263028151382 -0.98638963699341 -0.00100351660512 10 5 0 1 1 3.00000000000000
36 120.77484390244149 31.59262642838634 -0.98665463924408 -0.00049791549100 10 5 0 1 1 3.00000000000000
37 120.77484727078121 31.59262222336762 -0.98712861537933 0.00076367938891 10 5 0 1 1 3.00000000000000
