Id Lon Lat heading curvature mode SpeedMode EventMode LaneNum LaneSeq LaneWidth
0 120.77973229303069 31.59375950845753 -0.63304263353348 1.66939437389374 10 5 0 0 1 3.00000000000000
1 120.77973663029942 31.59375692734242 -0.63432860374451 0.00278826477006 10 5 0 0 1 3.00000000000000
2 120.77974108671121 31.59375421692643 -0.63543063402176 -0.00212721689604 10 5 0 0 1 3.00000000000000
3 120.77974541446983 31.59375161937321 -0.63648462295532 -0.00253506726585 10 5 0 0 1 3.00000000000000
4 120.77974983641356 31.59374893636205 -0.63646358251572 0.00054698175518 10 5 0 0 1 3.00000000000000
5 120.77975415531340 31.59374632952848 -0.63720059394836 0.00054044305580 10 5 0 0 1 3.00000000000000
6 120.77975874011123 31.59374354190178 -0.63857460021973 0.00192432536278 10 5 0 0 1 3.00000000000000
7 120.77976335898276 31.59374074617904 -0.63997364044189 0.00301538850181 10 5 0 0 1 3.00000000000000
8 120.77976770824590 31.59373810412513 -0.64175260066986 0.00227117887698 10 5 0 0 1 3.00000000000000
9 120.77977209389124 31.59373539667712 -0.64370262622833 0.00511684175581 10 5 0 0 1 3.00000000000000
10 120.77977652047937 31.59373267795126 -0.64601063728333 0.00207594432868 10 5 0 0 1 3.00000000000000
11 120.77978118226164 31.59372982542673 -0.64818763732910 0.00454665767029 10 5 0 0 1 3.00000000000000
12 120.77978579342361 31.59372694216698 -0.65057063102722 0.00526454951614 10 5 0 0 1 3.00000000000000
13 120.77979034572088 31.59372410094748 -0.65240859985352 0.00139864569064 10 5 0 0 1 3.00000000000000
14 120.77979477721708 31.59372129165396 -0.65453463792801 0.00278463261202 10 5 0 0 1 3.00000000000000
15 120.77979906781975 31.59371855308484 -0.65739363431931 0.00522933667526 10 5 0 0 1 3.00000000000000
16 120.77980376707485 31.59371556197997 -0.65933561325073 0.00368010601960 10 5 0 0 1 3.00000000000000
17 120.77980829595191 31.59371265631905 -0.66172564029694 0.00550152920187 10 5 0 0 1 3.00000000000000
18 120.77981295149448 31.59370968059817 -0.66359859704971 0.00376274203882 10 5 0 0 1 3.00000000000000
19 120.77981740175164 31.59370679242610 -0.66557359695435 0.00259572127834 10 5 0 0 1 3.00000000000000
20 120.77982165130639 31.59370404729134 -0.66701859235764 0.00577076384798 10 5 0 0 1 3.00000000000000
21 120.77982599721578 31.59370125706939 -0.66860663890839 0.00136632705107 10 5 0 0 1 3.00000000000000
22 120.77983071889300 31.59369820732972 -0.67029160261154 0.00330022699200 10 5 0 0 1 3.00000000000000
23 120.77983518675067 31.59369530826929 -0.67121362686157 0.00158265465870 10 5 0 0 1 3.00000000000000
24 120.77984003652564 31.59369215016996 -0.67317062616348 0.00322011602111 10 5 0 0 1 3.00000000000000
25 120.77984462048609 31.59368916463806 -0.67473459243774 0.00410668179393 10 5 0 0 1 3.00000000000000
26 120.77984924751108 31.59368611757283 -0.67600262165070 0.00086337066023 10 5 0 0 1 3.00000000000000
27 120.77985359151690 31.59368325544657 -0.67765659093857 0.00302934716456 10 5 0 0 1 3.00000000000000
28 120.77985832260954 31.59368014642130 -0.67939758300781 0.00397215364501 10 5 0 0 1 3.00000000000000
29 120.77986308190270 31.59367699565144 -0.68098658323288 0.00155638507567 10 5 0 0 1 3.00000000000000
30 120.77986751022016 31.59367403317549 -0.68313163518906 0.00317189283669 10 5 0 0 1 3.00000000000000
31 120.77987225601596 31.59367084051093 -0.68584460020065 0.00478143384680 10 5 0 0 1 3.00000000000000
32 120.77987729782467 31.59366744343094 -0.68836861848831 0.00406910711899 10 5 0 0 1 3.00000000000000
33 120.77988195466288 31.59366429383559 -0.69072663784027 0.00464282464236 10 5 0 0 1 3.00000000000000
34 120.77988656271728 31.59366115326793 -0.69322562217712 0.00333437253721 10 5 0 0 1 3.00000000000000
35 120.77989079681275 31.59365824793473 -0.69501960277557 0.00307546788827 10 5 0 0 1 3.00000000000000
36 120.77989531743111 31.59365513537693 -0.69723558425903 0.00558989262208 10 5 0 0 1 3.00000000000000
37 120.77989980382281 31.59365205651492 -0.69938462972641 0.00265984772705 10 5 0 0 1 3.00000000000000
38 120.77990393705933 31.59364921844462 -0.70103758573532 0.00440308684483 10 5 0 0 1 3.00000000000000
