Id l_id Lon Lat heading curvature mode SpeedMode EventMode LaneNum LaneSeq LaneWidth
1,1,120.77473022538935,31.59276755521127,-0.99120360612869,0.32432186603546,10,5,0,1,1,3.0
2,1,120.77473017187073,31.59276754529671,-0.99115562438965,-0.00472719455138,10,5,3,1,1,3.0
3,1,120.774733180995,31.59276382048892,-0.99126559495926,-0.00585237704217,10,5,0,1,1,3.0
4,1,120.77473646254856,31.59275973652455,-0.99211460351944,0.00464038876817,10,5,0,1,1,3.0
5,1,120.77473958300365,31.59275582938806,-0.99312663078308,0.00326624512672,10,5,0,1,1,3.0
6,1,120.77474279113217,31.59275181622169,-0.99360263347626,0.00468871695921,10,5,0,1,1,3.0
7,1,120.77474591045919,31.59274793128592,-0.99371463060379,0.00078943744302,10,5,0,1,1,3.0
8,1,120.7747491119715,31.59274386808177,-0.99435263872147,0.00029996337253,10,5,0,1,1,3.0
9,1,120.7747522500957,31.59273990693516,-0.99459761381149,2.8945974e-06,10,5,0,1,1,3.0
10,1,120.77475541903398,31.59273589825947,-0.99483060836792,0.00191031338181,10,5,0,1,1,3.0
11,1,120.77475842736402,31.59273215437666,-0.99445158243179,-0.00126915285364,10,5,0,1,1,3.0
12,1,120.77476179407357,31.59272797133369,-0.99379163980484,-0.00216912920587,10,5,0,1,1,3.0
13,1,120.77476510209834,31.59272386076209,-0.99273461103439,-0.00261534843594,10,5,0,1,1,3.0
14,1,120.77476832827561,31.5927198634589,-0.99053061008453,-0.00509695662186,10,5,0,1,1,3.0
15,1,120.77477143340747,31.59271601511015,-0.98929560184479,-0.00094555865508,10,5,0,1,1,3.0
16,1,120.7747746493253,31.59271212208652,-0.98805558681488,-0.00251460145228,10,5,0,1,1,3.0
17,1,120.77477771252299,31.5927084322003,-0.98704159259796,-0.00065868365346,10,5,0,1,1,3.0
18,1,120.77478104441646,31.59270435070925,-0.98643159866333,-0.00085179699818,10,5,0,1,1,3.0
19,1,120.7747846614614,31.59269986755669,-0.98572564125061,-0.00061747193104,10,5,0,1,1,3.0
20,1,120.77478809941334,31.59269561879456,-0.98552364110947,-0.00144717865624,10,5,0,1,1,3.0
21,1,120.77479110280879,31.59269191060284,-0.98503261804581,-0.00150340772234,10,5,0,1,1,3.0
22,1,120.77479439580598,31.5926878141503,-0.98490864038467,-0.00013848718663,10,5,0,1,1,3.0
23,1,120.77479748477408,31.59268398301939,-0.98479861021042,0.00042711905553,10,5,0,1,1,3.0
24,1,120.77480061197545,31.59268010187337,-0.98494762182236,0.00042711634887,10,5,0,1,1,3.0
25,1,120.77480403989792,31.59267585157345,-0.98480558395386,-0.0007405031356,10,5,0,1,1,3.0
26,1,120.77480726016418,31.59267187600472,-0.98475658893585,0.00013431772823,10,5,0,1,1,3.0
27,1,120.77481052109759,31.5926678429008,-0.98476058244705,-0.00138802523725,10,5,0,1,1,3.0
28,1,120.77481353316863,31.59266411095755,-0.98453360795975,-0.00071481545456,10,5,0,1,1,3.0
29,1,120.77481684939353,31.59266002151011,-0.98455762863159,0.00072218530113,10,5,0,1,1,3.0
30,1,120.77482019087628,31.59265590647015,-0.98467659950256,-0.00067084364127,10,5,0,1,1,3.0
31,1,120.77482380478305,31.59265144185192,-0.98456060886383,0.00100680382457,10,5,0,1,1,3.0
32,1,120.77482714238535,31.59264731109267,-0.98483061790466,0.00015694419562,10,5,0,1,1,3.0
33,1,120.7748304872862,31.59264315975368,-0.98514360189438,0.00153709098231,10,5,0,1,1,3.0
34,1,120.7748341117932,31.59263864745665,-0.98553860187531,-0.00030995658017,10,5,0,1,1,3.0
35,1,120.77483747544755,31.5926344749233,-0.98585361242294,9.19969898e-05,10,5,0,1,1,3.0
36,1,120.77484082882108,31.59263028151382,-0.98638963699341,-0.00100351660512,10,5,0,1,1,3.0
37,1,120.77484390244149,31.59262642838634,-0.98665463924408,-0.000497915491,10,5,0,1,1,3.0
38,1,120.77484727078121,31.59262222336762,-0.98712861537933,0.00076367938891,10,5,0,1,1,3.0
39,1,120.77485065495826,31.59261800972371,-0.98781758546829,4.642663043e-05,10,5,0,1,1,3.0
40,1,120.7748540448358,31.59261379471907,-0.98793363571167,-0.00010458385805,10,5,0,1,1,3.0
41,1,120.7748571628885,31.59260991178577,-0.98835760354996,3.02887884e-06,10,5,0,1,1,3.0
42,1,120.77486058430036,31.59260568579405,-0.98881059885025,0.0008200291777,10,5,0,1,1,3.0
43,1,120.77486429181644,31.59260111859109,-0.98899263143539,0.00200491584837,10,5,0,1,1,3.0
44,1,120.77486770572476,31.59259687366874,-0.98946261405945,0.00035931775346,10,5,0,1,1,3.0
45,1,120.77487109596285,31.59259262283218,-0.98967063426971,0.00032913938048,10,5,0,1,1,3.0
46,1,120.77487476223756,31.5925880464391,-0.98975563049316,0.00146670464892,10,5,0,1,1,3.0
47,1,120.77487814016177,31.59258384511832,-0.99006658792496,0.00074679602403,10,5,0,1,1,3.0
48,1,120.77488149832394,31.59257966428923,-0.99027061462402,-0.00023716283613,10,5,0,1,1,3.0
49,1,120.77488482796467,31.59257551336897,-0.99033063650131,0.00076098932186,10,5,0,1,1,3.0
50,1,120.77488786285777,31.59257172322371,-0.99070459604263,0.00249247602187,10,5,0,1,1,3.0
51,1,120.77489115278846,31.59256761082154,-0.99094760417938,-0.00010457126336,10,5,0,1,1,3.0
52,1,120.77489441892735,31.59256352066098,-0.9909046292305,0.00189239310566,10,5,0,1,1,3.0
53,1,120.77489739815493,31.59255979336329,-0.99107962846756,0.00097848416772,10,5,0,1,1,3.0
