Id Lon Lat heading curvature mode SpeedMode EventMode OppositeSideMode LaneNum LaneSeq LaneWidth
0 120.77823419180699 31.58848433930340 2.13478136062622 -0.75097030401230 10 5 0 0 1 1 3.50000000000000
1 120.77823158090149 31.58848836261032 2.12248134613037 0.02246602438390 10 5 0 0 1 1 3.50000000000000
2 120.77822885778563 31.58849239510986 2.11059927940369 0.02533530257642 10 5 0 0 1 1 3.50000000000000
3 120.77822617726417 31.58849632588607 2.10065937042236 0.01759240031242 10 5 0 0 1 1 3.50000000000000
4 120.77822341884612 31.58850030121034 2.09273743629456 0.01281324494630 10 5 0 0 1 1 3.50000000000000
5 120.77822045097163 31.58850437060534 2.09060645103455 -0.00084201106802 10 5 0 0 1 1 3.50000000000000
6 120.77821735004888 31.58850838240641 2.09309029579163 -0.00561915524304 10 5 0 0 1 1 3.50000000000000
7 120.77821415915163 31.58851241609725 2.09656333923340 -0.00744564551860 10 5 0 0 1 1 3.50000000000000
8 120.77821116806295 31.58851621974802 2.09936237335205 -0.00508726574481 10 5 0 0 1 1 3.50000000000000
9 120.77820825130885 31.58851998283470 2.10191440582275 -0.00268248911016 10 5 0 0 1 1 3.50000000000000
10 120.77820509227790 31.58852397727671 2.10522341728210 -0.00586027512327 10 5 0 0 1 1 3.50000000000000
11 120.77820199567682 31.58852785123721 2.10804128646851 -0.00294809998013 10 5 0 0 1 1 3.50000000000000
12 120.77819897350079 31.58853160358286 2.11071038246155 -0.00361182983033 10 5 0 0 1 1 3.50000000000000
13 120.77819578429376 31.58853565204944 2.11355543136597 -0.00616288417950 10 5 0 0 1 1 3.50000000000000
14 120.77819264265628 31.58853953110630 2.11618328094482 -0.00397133966908 10 5 0 0 1 1 3.50000000000000
15 120.77818961581926 31.58854327466865 2.11893248558044 -0.00300580239855 10 5 0 0 1 1 3.50000000000000
16 120.77818639798721 31.58854727555747 2.12175536155701 -0.00777525268495 10 5 0 0 1 1 3.50000000000000
17 120.77818329600719 31.58855112377977 2.12437129020691 -0.00319231743924 10 5 0 0 1 1 3.50000000000000
18 120.77818028881268 31.58855482770253 2.12686443328857 -0.00298979412764 10 5 0 0 1 1 3.50000000000000
19 120.77817703251664 31.58855879107553 2.12921237945557 -0.00544389337301 10 5 0 0 1 1 3.50000000000000
20 120.77817391892169 31.58856256932820 2.13158845901489 -0.00077767303446 10 5 0 0 1 1 3.50000000000000
21 120.77817082418825 31.58856635368485 2.13330340385437 -0.00252673472278 10 5 0 0 1 1 3.50000000000000
22 120.77816755457494 31.58857036280174 2.13430333137512 0.00104857271072 10 5 0 0 1 1 3.50000000000000
23 120.77816439776169 31.58857414725759 2.13500642776489 0.00056290876819 10 5 0 0 1 1 3.50000000000000
24 120.77816112396300 31.58857812991985 2.13461542129517 0.00367875723168 10 5 0 0 1 1 3.50000000000000
25 120.77815811162057 31.58858184031938 2.13368749618530 0.00391184864566 10 5 0 0 1 1 3.50000000000000
26 120.77815498645289 31.58858571168104 2.13282442092896 0.00119480898138 10 5 0 0 1 1 3.50000000000000
27 120.77815174239143 31.58858972332219 2.13194632530212 0.00238615996204 10 5 0 0 1 1 3.50000000000000
28 120.77814871557861 31.58859350503135 2.13129830360413 0.00236033578403 10 5 0 0 1 1 3.50000000000000
29 120.77814554708029 31.58859737524556 2.13074946403503 -0.00010558441863 10 5 0 0 1 1 3.50000000000000
30 120.77814227827299 31.58860136729207 2.13033246994019 0.00295321783051 10 5 0 0 1 1 3.50000000000000
31 120.77813898481587 31.58860542840213 2.12965631484985 0.00256115547381 10 5 0 0 1 1 3.50000000000000
32 120.77813576931999 31.58860935157045 2.12922835350037 0.00028070426197 10 5 0 0 1 1 3.50000000000000
33 120.77813250525115 31.58861326042464 2.12931847572327 0.00257434090599 10 5 0 0 1 1 3.50000000000000
34 120.77812935555927 31.58861702230671 2.12972140312195 0.00143067399040 10 5 0 0 1 1 3.50000000000000
35 120.77812618119304 31.58862079167605 2.12991642951965 0.00040437167627 10 5 0 0 1 1 3.50000000000000
36 120.77812295886736 31.58862447996635 2.13159132003784 -0.00021376957011 10 5 0 0 1 1 3.50000000000000
37 120.77812014524208 31.58862831044289 2.14078927040100 -0.01050410512835 10 5 0 0 1 1 4.69999980926514
38 120.77811690507141 31.58863200841211 2.14903330802917 -0.02099359594285 10 5 0 0 1 1 4.69999980926514
39 120.77811355977686 31.58863576009787 2.16073441505432 -0.02305557206273 10 5 0 0 1 1 4.69999980926514
40 120.77811021288899 31.58863935359090 2.17192840576172 -0.01931115239859 10 5 0 0 1 1 4.69999980926514
41 120.77810689352283 31.58864295871845 2.17948246002197 -0.01166999433190 10 5 0 0 1 1 4.69999980926514
42 120.77810347672975 31.58864666709410 2.18518137931824 -0.00892257969826 10 5 0 0 1 1 4.69999980926514
43 120.77810001051161 31.58865048823021 2.18996334075928 -0.00625063199550 10 5 0 0 1 1 4.69999980926514
44 120.77809649607707 31.58865429187984 2.19459247589111 -0.00790977198631 10 5 0 0 1 1 4.69999980926514
45 120.77809312082812 31.58865799058026 2.19813036918640 -0.00462393183261 10 5 0 0 1 1 4.69999980926514
46 120.77808965304970 31.58866184633620 2.19916343688965 0.00289829005487 10 5 0 0 1 1 4.69999980926514
47 120.77808639220893 31.58866552647085 2.19771838188171 0.00361658353359 10 5 0 0 1 1 4.69999980926514
48 120.77808302651007 31.58866927998688 2.19627833366394 0.00307627511211 10 5 0 0 1 1 4.69999980926514
