Id Lon Lat heading curvature mode SpeedMode EventMode LaneNum LaneSeq LaneWidth
0 121.20221740364276 31.29272969931234 -0.92945063114166 -0.13719312846661 10 3 0 2 0 3.50000000000000
1 121.20222072023148 31.29272606956477 -0.92950063943863 -0.00287553039379 10 3 0 2 0 3.50000000000000
2 121.20222405419689 31.29272236501589 -0.92970561981201 0.00161063962150 10 3 0 2 0 3.50000000000000
3 121.20222732773557 31.29271876386659 -0.93018358945847 -0.00376654416323 10 3 0 2 0 3.50000000000000
4 121.20223056971490 31.29271512621154 -0.93008762598038 -0.00315742590465 10 3 0 2 0 3.50000000000000
5 121.20223388505975 31.29271148883117 -0.93024063110352 -0.00367361144163 10 3 0 2 0 3.50000000000000
6 121.20223733167990 31.29270769877828 -0.93022358417511 0.00229342398234 10 3 0 2 0 3.50000000000000
7 121.20224066236813 31.29270404978976 -0.92977261543274 -0.00112118385732 10 3 0 2 0 3.50000000000000
8 121.20224408651283 31.29270038628708 -0.92848461866379 -0.00606862036511 10 3 0 2 0 3.50000000000000
9 121.20224742859385 31.29269675459719 -0.92760962247849 0.00328864506446 10 3 0 2 0 3.50000000000000
10 121.20225089201298 31.29269306054159 -0.92601960897446 -0.00759334629402 10 3 0 2 0 3.50000000000000
11 121.20225427615995 31.29268941239792 -0.92396062612534 -0.00372160086408 10 3 0 2 0 3.50000000000000
12 121.20225761628663 31.29268586669300 -0.92243260145187 -0.00322837964632 10 3 0 2 0 3.50000000000000
13 121.20226125113795 31.29268210293828 -0.92003059387207 -0.00903617683798 10 3 0 2 0 3.50000000000000
14 121.20226478199807 31.29267838113690 -0.91821658611298 -0.00377862481400 10 3 0 2 0 3.50000000000000
15 121.20226829294367 31.29267473678001 -0.91467362642288 -0.00707795890048 10 3 0 2 0 3.50000000000000
16 121.20227171674836 31.29267116582153 -0.91288560628891 -0.00430210120976 10 3 0 2 0 3.50000000000000
17 121.20227538690180 31.29266737291508 -0.91041558980942 -0.00115951767657 10 3 0 2 0 3.50000000000000
18 121.20227893245853 31.29266366680986 -0.90910559892654 -0.00577513361350 10 3 0 2 0 3.50000000000000
19 121.20228237720897 31.29266010684992 -0.90788763761520 -0.00080352125224 10 3 0 2 0 3.50000000000000
20 121.20228603396123 31.29265629012218 -0.90710061788559 -0.00039327918785 10 3 0 2 0 3.50000000000000
