45,-0.90784561634064,0.00211740238592,10,3,0,2,0,3.5,SRID=4326;POINT(121.20237346746453 31.29256529753796)
46,-0.90912562608719,0.00174931902438,10,3,0,2,0,3.5,SRID=4326;POINT(121.20237708066475 31.29256152740452)
47,-0.91053861379623,0.00426136236638,10,3,0,2,0,3.5,SRID=4326;POINT(121.20238046399571 31.29255796263955)
48,-0.91152662038803,0.00438569346443,10,3,0,2,0,3.5,SRID=4326;POINT(121.20238398548759 31.29255424921162)
49,-0.91364163160324,0.0023599404376,10,3,0,2,0,3.5,SRID=4326;POINT(121.20238758148597 31.29255039572484)
50,-0.9153795838356,0.00484177051112,10,3,0,2,0,3.5,SRID=4326;POINT(121.20239095786863 31.29254672969125)
51,-0.91708159446716,0.00791789684445,10,3,0,2,0,3.5,SRID=4326;POINT(121.20239444249606 31.29254295145391)
52,-0.91973263025284,0.00572329154238,10,3,0,2,0,3.5,SRID=4326;POINT(121.20239768903771 31.29253938078446)
53,-0.92292660474777,0.00214238767512,10,3,0,2,0,3.5,SRID=4326;POINT(121.20240102444633 31.29253569162753)
54,-0.92575860023499,0.00893703848124,10,3,0,2,0,3.5,SRID=4326;POINT(121.2024044268814 31.29253188692826)
55,-0.9289265871048,0.00413002679124,10,3,0,2,0,3.5,SRID=4326;POINT(121.2024076416094 31.29252830777168)
56,-0.93304663896561,0.0071891755797,10,3,0,2,0,3.5,SRID=4326;POINT(121.20241091564822 31.29252463896361)
57,-0.93633663654327,0.00918263662606,10,3,0,2,0,3.5,SRID=4326;POINT(121.20241416892854 31.29252102180067)
58,-0.93930160999298,0.00772643089294,10,3,0,2,0,3.5,SRID=4326;POINT(121.20241751761789 31.292517314794)
59,-0.94380563497543,0.00247345678508,10,3,0,2,0,3.5,SRID=4326;POINT(121.20242088280693 31.29251352301897)
60,-0.94694060087204,0.01234074495733,10,3,0,2,0,3.5,SRID=4326;POINT(121.20242422554145 31.29250975767241)
61,-0.95005959272385,0.00918362289667,10,3,0,2,0,3.5,SRID=4326;POINT(121.20242762179181 31.29250588539502)
62,-0.95474058389664,0.00697972951457,10,3,0,2,0,3.5,SRID=4326;POINT(121.20243072466499 31.29250217156015)
63,-0.95860761404037,0.00521448859945,10,3,0,2,0,3.5,SRID=4326;POINT(121.20243395526813 31.29249823947116)
64,-0.96275162696838,0.00534234847873,10,3,0,2,0,3.5,SRID=4326;POINT(121.20243721445848 31.29249429228231)
65,-0.96670460700989,0.00873740948737,10,3,0,2,0,3.5,SRID=4326;POINT(121.20244026134331 31.29249054044396)
66,-0.96813261508942,0.00375114707276,10,3,0,2,0,3.5,SRID=4326;POINT(121.2024434958909 31.29248658510844)
67,-0.96973860263824,0.0050731850788,10,3,0,2,0,3.5,SRID=4326;POINT(121.20244660403245 31.29248276147909)
68,-0.97214460372925,0.00133026437834,10,3,0,2,0,3.5,SRID=4326;POINT(121.20244961079877 31.29247901775304)
69,-0.97429662942886,-0.00231534685008,10,3,0,2,0,3.5,SRID=4326;POINT(121.20245290801536 31.29247494447686)
70,-0.97533160448074,-8.077434904e-05,10,3,0,2,0,3.5,SRID=4326;POINT(121.20245593326274 31.29247122803479)
71,-0.97542959451675,6.411166396e-05,10,3,0,2,0,3.5,SRID=4326;POINT(121.20245912507454 31.29246732589332)
72,-0.97446858882904,-0.00375891756266,10,3,0,2,0,3.5,SRID=4326;POINT(121.20246224771753 31.2924635289085)
73,-0.97327864170074,-0.00085611944087,10,3,0,2,0,3.5,SRID=4326;POINT(121.20246551214419 31.29245959545814)
74,-0.97052663564682,-0.00348045374267,10,3,0,2,0,3.5,SRID=4326;POINT(121.20246882789168 31.29245571624701)
75,-0.96764361858368,-0.00806854665279,10,3,0,2,0,3.5,SRID=4326;POINT(121.2024719580571 31.29245201714661)
76,-0.96400260925293,-0.00803120713681,10,3,0,2,0,3.5,SRID=4326;POINT(121.20247519949517 31.29244826539791)
77,-0.95998764038086,-0.00348377553746,10,3,0,2,0,3.5,SRID=4326;POINT(121.20247865269401 31.29244432178384)
78,-0.9563136100769,-0.0087397955358,10,3,0,2,0,3.5,SRID=4326;POINT(121.20248189406183 31.29244064878807)
79,-0.95223861932755,-0.01013194397092,10,3,0,2,0,3.5,SRID=4326;POINT(121.20248519853514 31.29243692548562)
80,-0.94864058494568,-0.00435035582632,10,3,0,2,0,3.5,SRID=4326;POINT(121.20248853204417 31.2924332406242)
81,-0.94654762744904,-0.00034515190055,10,3,0,2,0,3.5,SRID=4326;POINT(121.20249171950593 31.29242963915788)
82,-0.94513261318207,-0.00016116743791,10,3,0,2,0,3.5,SRID=4326;POINT(121.20249497381052 31.29242598478107)
83,-0.94556564092636,0.00454297708347,10,3,0,2,0,3.5,SRID=4326;POINT(121.2024981505334 31.29242232743176)
84,-0.94559460878372,0.00031616090564,3,3,0,3,0,3.5,SRID=4326;POINT(121.20250132792697 31.29241869549304)
85,-0.9428876042366,-0.00229259370826,3,3,0,3,0,3.5,SRID=4326;POINT(121.20250461616887 31.29241500631459)
86,-0.94025063514709,-0.00384219875559,3,3,0,3,0,3.5,SRID=4326;POINT(121.20250795392121 31.29241131842441)
87,-0.93734359741211,-0.00696864584461,3,3,0,3,0,3.5,SRID=4326;POINT(121.20251119489659 31.29240772636145)
88,-0.93579262495041,-0.00276741897687,3,3,0,3,0,3.5,SRID=4326;POINT(121.20251451642277 31.29240395019635)
89,-0.93314361572266,-0.00735522201285,3,3,0,3,0,3.5,SRID=4326;POINT(121.2025178212422 31.29240031978621)
90,-0.93101763725281,0.00022051026463,3,3,0,3,0,3.5,SRID=4326;POINT(121.20252124603651 31.29239648896117)
91,-0.92904263734818,-0.00070888164919,3,3,0,3,0,3.5,SRID=4326;POINT(121.20252477646322 31.29239268408019)
92,-0.92709761857986,-0.00668845046312,3,3,0,3,0,3.5,SRID=4326;POINT(121.20252821150684 31.29238893288733)
93,-0.9257276058197,-0.00121406174731,3,3,0,3,0,3.5,SRID=4326;POINT(121.2025315260515 31.29238533512846)
94,-0.92254060506821,-0.00652595888823,3,3,0,3,0,3.5,SRID=4326;POINT(121.20253508619182 31.29238156941361)
95,-0.92037761211395,-0.00623362371698,3,3,0,3,0,3.5,SRID=4326;POINT(121.20253853454176 31.2923779021309)
96,-0.91713058948517,-0.00297067430802,3,3,0,3,0,3.5,SRID=4326;POINT(121.20254210509215 31.292374182826)
97,-0.91429960727692,-0.00770029425621,3,3,0,3,0,3.5,SRID=4326;POINT(121.20254557246858 31.29237057273727)
98,-0.9117426276207,-0.0043325969018,3,3,0,3,0,3.5,SRID=4326;POINT(121.20254924584518 31.29236677029328)
99,-0.90917962789536,0.00028913660208,3,3,0,3,0,3.5,SRID=4326;POINT(121.20255280738522 31.29236307666503)
100,-0.90775460004807,-0.0054581426084,3,3,0,3,0,3.5,SRID=4326;POINT(121.2025562595163 31.29235950687812)
101,-0.90681260824203,-0.00457938062027,3,3,0,3,0,3.5,SRID=4326;POINT(121.20255987638451 31.29235574315312)
102,-0.90514761209488,-0.00216695270501,3,3,0,3,0,3.5,SRID=4326;POINT(121.20256332784564 31.29235223175994)
103,-0.90392363071442,-0.00412059389055,3,3,0,3,0,3.5,SRID=4326;POINT(121.2025668755953 31.29234859948215)
104,-0.90273159742355,-0.00197443086654,3,3,0,3,0,3.5,SRID=4326;POINT(121.20257050280183 31.29234485072137)
105,-0.90197062492371,0.00114811107051,3,3,0,3,0,3.5,SRID=4326;POINT(121.20257391628711 31.29234132887635)
106,-0.90233260393143,-0.00228561530821,3,3,0,3,0,3.5,SRID=4326;POINT(121.20257746628594 31.2923377166685)
107,-0.90183460712433,0.0002170237276,3,3,0,3,0,3.5,SRID=4326;POINT(121.2025811110343 31.29233401642709)
108,-0.90108859539032,0.00019393276307,3,3,0,3,0,3.5,SRID=4326;POINT(121.20258450200022 31.29233049625219)
109,-0.90010559558868,-0.00809491146356,3,3,0,3,0,3.5,SRID=4326;POINT(121.2025879771354 31.29232689229998)
110,-0.89986562728882,-0.00233685295098,3,3,0,3,0,3.5,SRID=4326;POINT(121.20259152204922 31.29232319991273)
111,-0.89983761310577,-0.00316549977288,3,3,0,3,0,3.5,SRID=4326;POINT(121.20259500876199 31.29231958576851)
112,-0.89992260932922,0.00082325108815,3,3,0,3,0,3.5,SRID=4326;POINT(121.20259856607697 31.29231587708011)
113,-0.90000259876251,-0.00018787251611,3,3,0,3,0,3.5,SRID=4326;POINT(121.20260194802235 31.29231237973049)
114,-0.90065360069275,0.00092618301278,3,3,0,3,0,3.5,SRID=4326;POINT(121.20260534729529 31.29230882446817)
115,-0.90068161487579,0.00327016459778,3,3,0,3,0,3.5,SRID=4326;POINT(121.20260880466452 31.29230524980272)
116,-0.90109860897064,-0.0041559911333,3,3,0,3,0,3.5,SRID=4326;POINT(121.20261214559325 31.29230176703281)
117,-0.9019336104393,0.00133942964021,3,3,0,3,0,3.5,SRID=4326;POINT(121.20261547701296 31.29229824951446)
118,-0.90211963653564,0.00118201761506,3,3,0,3,0,3.5,SRID=4326;POINT(121.20261881490386 31.29229473088707)
119,-0.90241760015488,-0.00058379466645,3,3,0,3,0,3.5,SRID=4326;POINT(121.20262250030731 31.29229093725405)
120,-0.90301060676575,0.00554792070761,3,3,0,3,0,3.5,SRID=4326;POINT(121.20262585719203 31.2922873758429)
121,-0.90292662382126,0.0003559938923,3,3,0,3,0,3.5,SRID=4326;POINT(121.20262935275542 31.29228373242636)
122,-0.90294063091278,-0.71679723262787,3,3,3,3,0,3.5,SRID=4326;POINT(121.20263147107978 31.29228148335153)
123,-0.90319663286209,0.00800786819309,3,3,0,2,0,3.5,SRID=4326;POINT(121.20263458872014 31.29227779611441)
124,-0.90451258420944,-0.00143078085966,3,3,0,2,0,3.5,SRID=4326;POINT(121.20263809989333 31.29227413478785)
125,-0.90554863214493,0.00112522672862,3,3,0,2,0,3.5,SRID=4326;POINT(121.20264157851345 31.29227047650056)
126,-0.90715360641479,0.00059387518559,3,3,0,2,0,3.5,SRID=4326;POINT(121.20264497847707 31.2922668412595)
127,-0.90987861156464,0.01012517884374,3,3,0,2,0,3.5,SRID=4326;POINT(121.2026482829696 31.29226315479861)
128,-0.9151366353035,0.01449268590659,3,3,0,2,0,3.5,SRID=4326;POINT(121.20265152549334 31.29225953456367)
129,-0.92262160778046,0.01645713858306,3,3,0,2,0,3.5,SRID=4326;POINT(121.2026547526008 31.29225597177167)
130,-0.93306660652161,0.02600348927081,3,3,0,2,0,3.5,SRID=4326;POINT(121.20265805334927 31.29225215161606)
131,-0.94859963655472,0.03504663333297,3,3,0,2,0,3.5,SRID=4326;POINT(121.2026610108624 31.29224835086061)
132,-0.96861159801483,0.04783060029149,3,3,0,2,0,3.5,SRID=4326;POINT(121.20266386353458 31.29224430088966)
133,-0.99228262901306,0.05048539489508,3,3,0,2,0,3.5,SRID=4326;POINT(121.20266656988814 31.29224016587088)
134,-1.02366960048676,0.06728979200125,3,3,0,2,0,3.5,SRID=4326;POINT(121.20266897143875 31.29223603388311)
135,-1.06252562999725,0.08498181402683,3,3,0,2,0,3.5,SRID=4326;POINT(121.20267100103828 31.29223177553281)
136,-1.1086186170578,0.09267801046371,3,3,0,2,0,3.5,SRID=4326;POINT(121.20267272554537 31.29222730075333)
137,-1.15742564201355,0.10359796136618,3,3,0,2,0,3.5,SRID=4326;POINT(121.20267408713097 31.29222288323299)
138,-1.21128761768341,0.10652334988117,3,3,0,2,0,3.5,SRID=4326;POINT(121.20267515530227 31.29221825239342)
139,-1.26864457130432,0.10966119170189,3,3,0,2,0,3.5,SRID=4326;POINT(121.20267587252054 31.29221349617196)
140,-1.32606256008148,0.11423123627901,3,3,0,2,0,3.5,SRID=4326;POINT(121.20267627033004 31.29220877075856)
141,-1.38283360004425,0.11035662889481,3,3,0,2,0,3.5,SRID=4326;POINT(121.20267637559462 31.29220409156326)
142,-1.44039762020111,0.11325088888407,3,3,0,2,0,3.5,SRID=4326;POINT(121.20267624931013 31.29219942099742)
143,-1.49703061580658,0.1159825772047,3,3,0,2,0,3.5,SRID=4326;POINT(121.20267578726039 31.29219477283175)
144,-1.55577957630157,0.11354980617762,3,3,0,2,0,3.5,SRID=4326;POINT(121.20267499425987 31.2921900994958)
145,-1.61656892299652,0.12116292119026,3,3,0,2,0,3.5,SRID=4326;POINT(121.20267376888253 31.29218546415679)
146,-1.67558491230011,0.11561170965433,3,3,0,2,0,3.5,SRID=4326;POINT(121.20267232496047 31.29218088815705)
147,-1.73405289649963,0.12171535938978,3,3,0,2,0,3.5,SRID=4326;POINT(121.20267061220618 31.29217643752462)
148,-1.79349386692047,0.12064969539642,3,3,0,2,0,3.5,SRID=4326;POINT(121.20266853427513 31.29217195743606)
149,-1.84817695617676,0.11608631908894,3,3,0,2,0,3.5,SRID=4326;POINT(121.2026663354584 31.29216768314982)
150,-1.90055894851685,0.10819514095783,3,3,0,2,0,3.5,SRID=4326;POINT(121.20266397179856 31.29216364483027)
151,-1.95604586601257,0.11193677037954,3,3,0,2,0,3.5,SRID=4326;POINT(121.20266131630324 31.29215944123053)
152,-2.01391696929932,0.11847365647554,3,3,0,2,0,3.5,SRID=4326;POINT(121.20265839954318 31.29215545671671)
153,-2.07213592529297,0.12079858034849,3,3,0,2,0,3.5,SRID=4326;POINT(121.20265521030389 31.29215171030431)
154,-2.12828302383423,0.11991018801928,3,3,0,2,0,3.5,SRID=4326;POINT(121.2026517899764 31.29214827683574)
155,-2.18537783622742,0.11222514510155,3,3,0,2,0,3.5,SRID=4326;POINT(121.20264804592897 31.29214493108156)
156,-2.23757195472717,0.10265877842903,3,3,0,2,0,3.5,SRID=4326;POINT(121.20264422626099 31.29214174634494)
157,-2.2867259979248,0.1030870527029,3,3,0,2,0,3.5,SRID=4326;POINT(121.20264038160549 31.29213860715834)
158,-2.31515598297119,0.08611086010933,10,3,0,2,0,3.5,SRID=4326;POINT(121.20263594725981 31.29213610111014)
159,-2.350261926651,0.05296420305967,10,3,0,2,0,3.5,SRID=4326;POINT(121.20263177897066 31.29213335456327)
160,-2.36858797073364,0.0255546849221,10,3,0,2,0,3.5,SRID=4326;POINT(121.20262776632858 31.29213036747051)
161,-2.37333297729492,0.00277393567376,10,3,0,2,0,3.5,SRID=4326;POINT(121.20262389164206 31.29212717222367)
162,-2.37356781959534,-0.00480581866577,10,3,0,2,0,3.5,SRID=4326;POINT(121.20262003537901 31.29212390729241)
163,-2.37157201766968,-0.00241119717248,10,3,0,2,0,3.5,SRID=4326;POINT(121.20261609479263 31.29212049847242)
164,-2.37115383148193,-0.00195719650947,10,3,0,2,0,3.5,SRID=4326;POINT(121.20261229363163 31.29211732588198)
165,-2.37092185020447,0.0019026461523,10,3,0,2,0,3.5,SRID=4326;POINT(121.20260851527854 31.29211405138054)
166,-2.37080001831055,-0.00212162383832,10,3,0,2,0,3.5,SRID=4326;POINT(121.20260472754298 31.29211083620552)
167,-2.37112188339233,-0.00414802273735,10,3,0,2,0,3.5,SRID=4326;POINT(121.20260094015998 31.29210764005637)
168,-2.37021994590759,-0.00348465936258,10,3,0,2,0,3.5,SRID=4326;POINT(121.20259703541379 31.29210437334321)
169,-2.37064599990845,-0.00348644936457,10,3,0,2,0,3.5,SRID=4326;POINT(121.20259312857434 31.29210113354602)
170,-2.3700098991394,-0.00488550914451,10,3,0,2,0,3.5,SRID=4326;POINT(121.20258924748072 31.29209792090339)
171,-2.36832284927368,-0.00824504718184,10,3,0,2,0,3.5,SRID=4326;POINT(121.20258543913634 31.29209471978368)
172,-2.36559200286865,-0.00597994495183,10,3,0,2,0,3.5,SRID=4326;POINT(121.20258142828374 31.29209123425845)
173,-2.36181092262268,-0.00969452504069,10,3,0,2,0,3.5,SRID=4326;POINT(121.20257745813709 31.29208776691263)
174,-2.35680198669434,-0.01085717231035,10,3,0,2,0,3.5,SRID=4326;POINT(121.20257360695784 31.29208431745777)
175,-2.35201692581177,-0.01176193635911,10,3,0,2,0,3.5,SRID=4326;POINT(121.20256988718631 31.29208091917858)
176,-2.34650182723999,-0.01170086674392,10,3,0,2,0,3.5,SRID=4326;POINT(121.20256627317207 31.29207759469886)
177,-2.34118890762329,-0.0116433063522,10,3,0,2,0,3.5,SRID=4326;POINT(121.20256237127766 31.29207403788508)
178,-2.33570981025696,-0.00972082465887,10,3,0,2,0,3.5,SRID=4326;POINT(121.20255863462957 31.29207052638904)
179,-2.33104991912842,-0.00628564506769,10,3,0,2,0,3.5,SRID=4326;POINT(121.20255502750169 31.29206712873862)
180,-2.32562780380249,-0.01306253299117,10,3,0,2,0,3.5,SRID=4326;POINT(121.20255127038064 31.29206350321237)
181,-2.32030391693115,-0.01224884670228,10,3,0,2,0,3.5,SRID=4326;POINT(121.20254771834661 31.29206003807242)
182,-2.31461095809937,-0.01443826872855,10,3,0,2,0,3.5,SRID=4326;POINT(121.20254402367422 31.29205641318827)
183,-2.30931282043457,-0.01137170474976,10,3,0,2,0,3.5,SRID=4326;POINT(121.2025405418414 31.29205297930421)
184,-2.30405688285828,-0.01171079743654,10,3,0,2,0,3.5,SRID=4326;POINT(121.20253696248092 31.29204936699464)
185,-2.29899501800537,-0.0078553147614,10,3,0,2,0,3.5,SRID=4326;POINT(121.20253327126035 31.29204560517134)
186,-2.29571390151978,-0.00801034830511,10,3,0,2,0,3.5,SRID=4326;POINT(121.20252972023063 31.2920420963347)
187,-2.29152894020081,-0.00356612168252,10,3,0,2,0,3.5,SRID=4326;POINT(121.20252604743322 31.29203845335756)
188,-2.29064083099365,-0.00245708902366,10,3,0,2,0,3.5,SRID=4326;POINT(121.20252257540258 31.29203503660052)
189,-2.29253888130188,0.0035540079698,10,3,0,2,0,3.5,SRID=4326;POINT(121.202518953719 31.2920315285078)
190,-2.29650092124939,0.01463889144361,10,3,0,2,0,3.5,SRID=4326;POINT(121.20251513424162 31.29202794990456)
191,-2.30401587486267,0.01201060600579,10,3,0,2,0,3.5,SRID=4326;POINT(121.20251146096703 31.29202461655219)
192,-2.31440687179565,0.01917862519622,10,3,0,2,0,3.5,SRID=4326;POINT(121.20250760419391 31.29202122744871)
193,-2.32622480392456,0.02425245940685,10,3,0,2,0,3.5,SRID=4326;POINT(121.20250354333507 31.29201782089442)
194,-2.33827185630798,0.02197174169123,10,3,0,2,0,3.5,SRID=4326;POINT(121.20249968955818 31.29201462507089)
195,-2.35116386413574,0.02623285353184,10,3,0,2,0,3.5,SRID=4326;POINT(121.20249559805487 31.29201132805835)
196,-2.36251902580261,0.0223204549402,10,3,0,2,0,3.5,SRID=4326;POINT(121.20249159337244 31.292008132217)
197,-2.37307691574097,-0.00204869592562,3,3,0,2,0,3.5,SRID=4326;POINT(121.20248811857317 31.29200469338781)
198,-2.37558197975159,0.00457261409611,3,3,0,2,0,3.5,SRID=4326;POINT(121.20248426112296 31.29200141340734)
199,-2.37682580947876,0.002735379152,3,3,0,2,0,3.5,SRID=4326;POINT(121.20248049164702 31.29199824461392)
200,-2.37828087806702,0.00906980969012,3,3,0,2,0,3.5,SRID=4326;POINT(121.20247671231458 31.29199507667866)
201,-2.38079786300659,0.00924640148878,3,3,0,2,0,3.5,SRID=4326;POINT(121.20247293274105 31.2919918827849)
202,-2.38441586494446,0.00464730383828,3,3,0,2,0,3.5,SRID=4326;POINT(121.20246891087316 31.2919885102881)
203,-2.38832497596741,0.00755444122478,3,3,0,2,0,3.5,SRID=4326;POINT(121.20246488410224 31.29198522764272)
204,-2.39143300056458,0.00659832172096,3,3,0,2,0,3.5,SRID=4326;POINT(121.20246089553295 31.29198201398656)
205,-2.39598298072815,0.00656249281019,3,3,0,2,0,3.5,SRID=4326;POINT(121.20245675345103 31.29197874073665)
206,-2.4004909992218,0.00883704796433,3,3,0,2,0,3.5,SRID=4326;POINT(121.20245265359996 31.29197551315826)
207,-2.40322685241699,0.00634882226586,3,3,0,2,0,3.5,SRID=4326;POINT(121.20244861229857 31.29197232191558)
208,-2.40687584877014,0.00349525059573,3,3,0,2,0,3.5,SRID=4326;POINT(121.20244461853086 31.29196921451332)
209,-2.40958786010742,0.0045730615966,3,3,0,2,0,3.5,SRID=4326;POINT(121.20244039668385 31.29196592864161)
210,-2.41201591491699,0.00093180849217,3,3,0,2,0,3.5,SRID=4326;POINT(121.20243634228676 31.2919627957884)
211,-2.41503286361694,0.00371165806428,3,3,0,2,0,3.5,SRID=4326;POINT(121.20243215867484 31.29195960544635)
212,-2.41724395751953,0.00517319189385,3,3,0,2,0,3.5,SRID=4326;POINT(121.20242807551413 31.29195643364727)
213,-2.41957688331604,0.00070461252471,3,3,0,2,0,3.5,SRID=4326;POINT(121.2024238463964 31.2919532313577)
214,-2.42138695716858,0.00211649341509,3,3,0,2,0,3.5,SRID=4326;POINT(121.20241986661723 31.29195017709728)
215,-2.42149901390076,0.00036995613482,3,3,0,2,0,3.5,SRID=4326;POINT(121.20241568363943 31.29194689845257)
216,-2.42244291305542,0.00081235903781,3,3,0,2,0,3.5,SRID=4326;POINT(121.20241174849392 31.29194390333068)
217,-2.422602891922,0.00256889360026,3,3,0,2,0,3.5,SRID=4326;POINT(121.20240773003678 31.29194081522668)
218,-2.42335486412048,-0.01191955152899,3,3,3,2,0,3.5,SRID=4326;POINT(121.20240517682316 31.29193867627893)
219,-2.42376399040222,-0.00946218892932,3,3,0,2,0,3.5,SRID=4326;POINT(121.20240088703568 31.29193561965498)
220,-2.42207503318787,-0.00196289387532,3,3,0,2,0,3.5,SRID=4326;POINT(121.2023968380734 31.29193242345033)
221,-2.42129182815552,0.00120896671433,3,3,0,2,0,3.5,SRID=4326;POINT(121.20239295372174 31.2919293602906)
222,-2.42110681533813,-0.000947801047,3,3,0,2,0,3.5,SRID=4326;POINT(121.20238888655 31.29192616079943)
223,-2.42154097557068,-0.00020201211737,3,3,0,2,0,3.5,SRID=4326;POINT(121.20238478329746 31.29192297161499)
224,-2.42288398742676,0.00561553193256,3,3,0,2,0,3.5,SRID=4326;POINT(121.20238064352364 31.29191978163732)
225,-2.42560791969299,0.001958967885,3,3,0,2,0,3.5,SRID=4326;POINT(121.2023764990397 31.29191664480877)
226,-2.42879986763,0.00919826794416,3,3,0,2,0,3.5,SRID=4326;POINT(121.20237242419769 31.29191355286156)
