3063,-0.90833759307861,-0.18855558335781,3,3,3,2,0,3.5,SRID=4326;POINT(121.20310975214103 31.2917948191459)
3091,-2.43544793128967,-2.61115980148315,3,3,3,1,0,3.5,SRID=4326;POINT(121.20277282520289 31.29142409262393)
3167,2.22791028022766,-0.00048253542627,3,3,3,2,0,3.5,SRID=4326;POINT(121.20246305955584 31.29157396313587)
3370,2.24135136604309,-0.00172102591023,3,3,3,3,0,3.5,SRID=4326;POINT(121.20179179537271 31.29228969882554)
3488,0.85468739271164,-0.0187615621835,3,3,3,2,0,3.5,SRID=4326;POINT(121.20205337652683 31.29273647277974)
3588,-2.26067686080933,-0.00071994506288,3,3,3,2,0,3.5,SRID=4326;POINT(121.20171412230034 31.29252841783088)
3883,-0.98029059171677,-0.00760751450434,3,3,3,2,0,3.5,SRID=4326;POINT(121.20141894546428 31.29125310350788)
3990,-0.91834163665771,0.00052495958516,3,3,3,2,0,3.5,SRID=4326;POINT(121.20178952000768 31.29085323119793)
4213,-0.89736461639404,0.00267408415675,3,3,3,2,0,3.5,SRID=4326;POINT(121.20261838851776 31.2899748534883)
4399,-0.79617363214493,-0.00132981163915,3,3,3,2,0,3.5,SRID=4326;POINT(121.20332577870258 31.28931389368866)
4551,2.24784827232361,0.00117299100384,3,3,3,2,0,3.5,SRID=4326;POINT(121.20288147908508 31.28986579750065)
4774,2.23406338691711,-0.00092297559604,3,3,3,2,0,3.5,SRID=4326;POINT(121.20204164030724 31.2907380084859)
4866,2.23231840133667,0.00044371149852,3,3,3,2,0,3.5,SRID=4326;POINT(121.20172187054894 31.29108039979672)
4992,0.72128140926361,-0.00185035704635,3,3,3,2,0,3.5,SRID=4326;POINT(121.20204311545776 31.29152184931868)
5140,-2.27934885025024,-0.00565187213942,3,3,3,2,1,3.5,SRID=4326;POINT(121.201740252363 31.29250776193926)
5295,-0.91848260164261,-0.00292134075426,3,3,3,2,0,3.5,SRID=4326;POINT(121.20200097881104 31.29190354140453)
5451,-0.90208661556244,0.0038408129476,3,3,3,2,0,3.5,SRID=4326;POINT(121.20251201898661 31.29137274066546)
5554,-0.92878061532974,0.00451546162367,3,3,3,2,1,3.5,SRID=4326;POINT(121.20182233740668 31.29087051243177)
5711,0.68848836421967,-0.0004716431722,3,3,3,1,0,3.5,SRID=4326;POINT(121.2025131017343 31.29118998835066)
5850,0.69850140810013,-0.00085853628116,3,3,3,1,0,3.5,SRID=4326;POINT(121.20310049391301 31.29162851097101)
6135,2.26455140113831,-0.00047069849097,3,3,3,2,0,3.5,SRID=4326;POINT(121.20362916033123 31.29256917042109)
6268,2.62430548667908,-0.00701461313292,3,3,3,1,0,3.5,SRID=4326;POINT(121.20308263079286 31.2929992770188)
6423,-2.68423295021057,-0.21634186804295,10,3,3,2,0,3.5,SRID=4326;POINT(121.20226342449266 31.29301062738977)
6563,-2.26956582069397,0.00203969026916,3,3,3,2,0,3.5,SRID=4326;POINT(121.20172256757763 31.29253724065019)
7119,2.27226543426514,0.02009589038789,3,3,3,2,1,3.5,SRID=4326;POINT(121.20359219702578 31.29256220380406)
7281,-2.41696786880493,-0.00701830396429,3,3,3,3,0,3.5,SRID=4326;POINT(121.20289529244582 31.2923408170965)
7403,-2.4361138343811,0.00030050679925,3,3,3,2,0,3.5,SRID=4326;POINT(121.20240309171822 31.29193697365161)
7405,0.68125736713409,0.12829354405403,3,3,3,1,0,3.5,SRID=4326;POINT(121.20310280666716 31.29163149598989)
7406,0.68128341436386,0.2317124158144,3,3,3,1,0,3.5,SRID=4326;POINT(121.20310282330364 31.2916315652717)
